0
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0 0 5733.9423 9 5965.8269 LiftProj:8 572 3.89%
0 2 5753.1549 5 5965.8269 5753.9306 572 3.55%
CPXPARAM_MIP_Cuts_Gomory-LiftProj:Gomory 31
CPXPARAM_MIP_Cuts_Gomory-LiftProj:LiftProj 0
1
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 11004.7490 0.0000 nan 100.00%
0 0 integral 0 4493.1285 4493.1285 53 0.00%
CPXPARAM_MIP_Cuts_Gomory-LiftProj:Gomory 0
CPXPARAM_MIP_Cuts_Gomory-LiftProj:LiftProj 0
2
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 11004.7490 0.0000 nan 100.00%
0+ 0 nan nan 8602.7702 0.0000 nan 100.00%
0 0 4551.0296 6 8602.7702 4551.0296 57 47.10%
0 0 4714.3472 7 8602.7702 Fract:6 75 45.20%
0+ 0 nan nan 7552.5117 4714.3472 nan 37.58%
0 0 4825.2215 9 7552.5117 Cuts:11 84 36.11%
0 0 4957.9385 9 7552.5117 Cuts:13 99 34.35%
0+ 0 nan nan 7082.1054 4957.9385 nan 29.99%
0 0 5026.2035 9 7082.1054 Cuts:11 120 29.03%
0+ 0 nan nan 6320.6400 5026.2035 nan 20.48%
0 0 5146.3699 8 6320.6400 Cuts:10 139 18.58%
0 0 5292.6817 8 6320.6400 Cuts:10 158 16.26%
0 0 5334.8467 8 6320.6400 Cuts:14 178 15.60%
0 0 5375.1815 7 6320.6400 Cuts:11 194 14.96%
0 0 5389.7276 7 6320.6400 Cuts:8 208 14.73%
0 0 5412.1332 8 6320.6400 Cuts:9 221 14.37%
0 0 5418.1931 8 6320.6400 LiftProj:10 225 14.28%
0 0 5467.0105 9 6320.6400 LiftProj:6 235 13.51%
0 0 5517.0799 9 6320.6400 LiftProj:11 247 12.71%
0 0 5538.7304 9 6320.6400 LiftProj:6 257 12.37%
0 0 5550.8675 8 6320.6400 LiftProj:7 263 12.18%
0 0 5585.2493 9 6320.6400 LiftProj:6 279 11.63%
0 0 5622.3528 9 6320.6400 Cuts:9 292 11.05%
0 0 5639.6803 9 6320.6400 LiftProj:5 304 10.77%
0 0 5646.4330 9 6320.6400 LiftProj:5 311 10.67%
0 0 5655.9046 9 6320.6400 LiftProj:6 319 10.52%
0 0 5688.7566 8 6320.6400 LiftProj:4 332 10.00%
0 0 5696.0839 8 6320.6400 LiftProj:5 338 9.88%
0 0 5702.2820 9 6320.6400 LiftProj:8 343 9.78%
0 0 5715.0656 9 6320.6400 LiftProj:6 352 9.58%
0 0 5716.8995 9 6320.6400 LiftProj:4 354 9.55%
0 0 5718.5620 9 6320.6400 LiftProj:4 357 9.53%
0 0 5718.8129 9 6320.6400 LiftProj:4 359 9.52%
0 0 5722.3759 9 6320.6400 LiftProj:5 364 9.47%
0 0 5728.3660 9 6320.6400 LiftProj:4 373 9.37%
0 0 5731.0100 9 6320.6400 LiftProj:3 379 9.33%
0 0 5737.8084 9 6320.6400 LiftProj:4 386 9.22%
0 0 5740.3571 9 6320.6400 LiftProj:4 392 9.18%
0 0 5741.4995 9 6320.6400 LiftProj:5 396 9.16%
0+ 0 nan nan 5965.8269 5741.4995 nan 3.76%
0 2 5806.8439 4 5965.8269 5808.2154 396 2.64%
CPXPARAM_MIP_Cuts_Gomory-LiftProj:Gomory 28
CPXPARAM_MIP_Cuts_Gomory-LiftProj:LiftProj 0
3
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 11004.7490 0.0000 nan 100.00%
0 0 integral 0 5089.3686 5089.3686 41 0.00%
CPXPARAM_MIP_Cuts_Gomory-LiftProj:Gomory 0
CPXPARAM_MIP_Cuts_Gomory-LiftProj:LiftProj 0
4
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 8838.2414 0.0000 nan 100.00%
0+ 0 nan nan 8270.8148 0.0000 nan 100.00%
0 0 5798.2654 7 8270.8148 5798.2654 46 29.89%
0+ 0 nan nan 8227.5567 5798.2654 nan 29.53%
0 0 5849.7614 9 8227.5567 Fract:7 59 28.90%
0+ 0 nan nan 6735.9051 5849.7614 nan 13.16%
0 0 5915.1836 9 6735.9051 Cuts:12 75 12.18%
0+ 0 nan nan 6507.9863 5915.1836 nan 9.11%
0 0 5928.7711 9 6507.9863 Cuts:11 86 8.90%
0 0 5944.4678 9 6507.9863 Cuts:8 97 8.66%
0 0 5967.7668 9 6507.9863 Cuts:12 113 8.30%
0 0 5988.7865 9 6507.9863 LiftProj:6 126 7.98%
0 0 6000.2129 9 6507.9863 Cuts:9 136 7.80%
0 0 6015.1052 9 6507.9863 Cuts:7 151 7.57%
0 0 6020.9889 8 6507.9863 LiftProj:7 158 7.48%
0 0 6042.8269 9 6507.9863 Cuts:10 170 7.15%
0 0 6050.5834 9 6507.9863 LiftProj:13 173 7.03%
0 0 6054.2447 9 6507.9863 Cuts:6 177 6.97%
0 0 6061.2553 9 6507.9863 LiftProj:8 183 6.86%
0 0 6098.6137 9 6507.9863 LiftProj:7 193 6.29%
0 0 6110.5193 9 6507.9863 Cuts:10 199 6.11%
0 0 6113.2200 9 6507.9863 LiftProj:5 205 6.07%
0 0 6117.2582 9 6507.9863 LiftProj:6 213 6.00%
0 0 6129.7057 9 6507.9863 LiftProj:6 225 5.81%
0 0 6148.1044 9 6507.9863 LiftProj:5 234 5.53%
0 0 6149.6484 9 6507.9863 LiftProj:5 240 5.51%
0 0 6160.7238 9 6507.9863 Cuts:7 248 5.34%
0 0 6167.2136 9 6507.9863 LiftProj:8 259 5.24%
0 0 6183.5736 9 6507.9863 LiftProj:9 267 4.98%
0 0 6187.4161 8 6507.9863 LiftProj:6 274 4.93%
0 0 6196.8640 9 6507.9863 LiftProj:6 282 4.78%
0 0 6203.9455 9 6507.9863 LiftProj:4 287 4.67%
0 0 6204.9088 9 6507.9863 LiftProj:5 290 4.66%
0 0 6208.6739 9 6507.9863 LiftProj:4 293 4.60%
0 0 6220.6923 9 6507.9863 LiftProj:6 304 4.41%
0 0 6228.6828 9 6507.9863 LiftProj:7 315 4.29%
0 0 6233.2890 9 6507.9863 LiftProj:4 319 4.22%
0 0 6236.2745 9 6507.9863 LiftProj:7 324 4.18%
0 0 6238.4181 9 6507.9863 LiftProj:4 329 4.14%
0 0 6240.1542 9 6507.9863 LiftProj:3 335 4.12%
0 2 6247.0227 7 6507.9863 6247.3011 335 4.01%
CPXPARAM_MIP_Cuts_Gomory-LiftProj:Gomory 22
CPXPARAM_MIP_Cuts_Gomory-LiftProj:LiftProj 0
5
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 8838.2414 0.0000 nan 100.00%
0 0 integral 0 5798.2654 5798.2654 45 0.00%
CPXPARAM_MIP_Cuts_Gomory-LiftProj:Gomory 0
CPXPARAM_MIP_Cuts_Gomory-LiftProj:LiftProj 0
6
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 8838.2414 0.0000 nan 100.00%
0+ 0 nan nan 8670.4195 0.0000 nan 100.00%
0 0 5798.2654 7 8670.4195 5798.2654 52 33.13%
0+ 0 nan nan 8230.0333 5798.2654 nan 29.55%
0 0 5851.2836 9 8230.0333 Fract:7 64 28.90%
0+ 0 nan nan 6735.9051 5851.2836 nan 13.13%
0 0 5926.4435 9 6735.9051 Cuts:13 79 12.02%
0 0 5965.5185 9 6735.9051 Cuts:12 92 11.44%
0+ 0 nan nan 6700.0976 5965.5185 nan 10.96%
0 0 5977.0319 9 6700.0976 Cuts:11 98 10.79%
0 0 6004.4150 9 6700.0976 Cuts:11 108 10.38%
0 0 6069.5726 8 6700.0976 Cuts:13 126 9.41%
0 0 6090.7877 9 6700.0976 Cuts:8 135 9.09%
0 0 6102.5983 9 6700.0976 Cuts:10 143 8.92%
0 0 6138.2431 9 6700.0976 Cuts:8 156 8.39%
0 0 6156.7928 8 6700.0976 Cuts:11 170 8.11%
0+ 0 nan nan 6593.3824 6156.7928 nan 6.62%
0 0 6166.6511 8 6593.3824 LiftProj:5 181 6.47%
0 0 6179.4332 9 6593.3824 Cuts:13 192 6.28%
0 0 6184.0007 8 6593.3824 LiftProj:7 200 6.21%
0 0 6203.0130 9 6593.3824 LiftProj:8 213 5.92%
0 0 6235.0151 8 6593.3824 LiftProj:7 228 5.44%
0 0 6253.8902 9 6593.3824 LiftProj:7 240 5.15%
0 0 6266.0071 9 6593.3824 LiftProj:6 251 4.97%
0 0 6291.7935 8 6593.3824 LiftProj:7 267 4.57%
0 0 6294.3449 8 6593.3824 LiftProj:8 273 4.54%
0 0 6297.2993 8 6593.3824 LiftProj:7 281 4.49%
0 0 6299.0784 9 6593.3824 LiftProj:5 287 4.46%
0 0 6300.1062 9 6593.3824 LiftProj:11 293 4.45%
0 0 6304.0172 9 6593.3824 LiftProj:7 310 4.39%
0 0 6307.7898 8 6593.3824 LiftProj:7 319 4.33%
0+ 0 nan nan 6507.9863 6307.7898 nan 3.08%
0 0 6309.0446 9 6507.9863 LiftProj:11 327 3.06%
0 2 6327.1873 6 6507.9863 6348.6174 327 2.45%
CPXPARAM_MIP_Cuts_Gomory-LiftProj:Gomory 22
CPXPARAM_MIP_Cuts_Gomory-LiftProj:LiftProj 0
7
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 8838.2414 0.0000 nan 100.00%
0 0 integral 0 5935.6407 5935.6407 43 0.00%
CPXPARAM_MIP_Cuts_Gomory-LiftProj:Gomory 0
CPXPARAM_MIP_Cuts_Gomory-LiftProj:LiftProj 0
8
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 10488.8441 0.0000 nan 100.00%
0+ 0 nan nan 9144.4107 0.0000 nan 100.00%
0 0 7125.1247 7 9144.4107 7125.1247 54 22.08%
0 0 7323.2431 9 9144.4107 Cuts:7 72 19.92%
0 0 7453.5011 8 9144.4107 Cuts:12 87 18.49%
0+ 0 nan nan 7965.4039 7453.5011 nan 6.43%
0 0 7484.8692 9 7965.4039 Cuts:9 98 6.03%
0 0 7499.0504 9 7965.4039 Cuts:7 112 5.85%
0 0 7520.4618 9 7965.4039 Cuts:7 120 5.59%
0 0 7528.9208 9 7965.4039 LiftProj:6 127 5.48%
0 0 7542.6048 9 7965.4039 LiftProj:5 139 5.31%
0 0 7554.5616 8 7965.4039 LiftProj:6 150 5.16%
0 0 7564.2277 9 7965.4039 Cuts:9 158 5.04%
0 0 7582.2045 9 7965.4039 LiftProj:7 168 4.81%
0 0 7593.2161 9 7965.4039 LiftProj:5 175 4.67%
0 0 7620.2104 8 7965.4039 Cuts:10 189 4.33%
0 0 7631.1437 7 7965.4039 LiftProj:5 196 4.20%
0 0 7636.9605 9 7965.4039 LiftProj:5 203 4.12%
0 0 7640.4295 9 7965.4039 LiftProj:5 206 4.08%
0 0 7663.9271 9 7965.4039 LiftProj:5 213 3.78%
0 0 7672.1352 9 7965.4039 LiftProj:7 220 3.68%
0 0 7680.1952 9 7965.4039 LiftProj:5 230 3.58%
0 0 7683.0479 9 7965.4039 LiftProj:7 236 3.54%
0 0 7684.3191 9 7965.4039 LiftProj:5 242 3.53%
0 0 7687.2971 9 7965.4039 LiftProj:5 246 3.49%
0 0 7690.0788 9 7965.4039 LiftProj:6 253 3.46%
0 0 7691.6425 9 7965.4039 LiftProj:6 256 3.44%
0 2 7774.4706 5 7965.4039 7785.5942 256 2.26%
CPXPARAM_MIP_Cuts_Gomory-LiftProj:Gomory 20
CPXPARAM_MIP_Cuts_Gomory-LiftProj:LiftProj 0
9
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 10488.8441 0.0000 nan 100.00%
0 0 integral 0 7190.6688 7190.6688 45 0.00%
CPXPARAM_MIP_Cuts_Gomory-LiftProj:Gomory 0
CPXPARAM_MIP_Cuts_Gomory-LiftProj:LiftProj 0
10
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 10488.8441 0.0000 nan 100.00%
0 0 7200.3815 5 10488.8441 7200.3815 57 31.35%
0+ 0 nan nan 9179.8638 7200.3815 nan 21.56%
0 0 7200.3815 5 9179.8638 Fract:2 61 21.56%
0 0 7246.6612 8 9179.8638 Fract:3 70 21.06%
0+ 0 nan nan 8616.8852 7246.6612 nan 15.90%
0 0 7365.9314 8 8616.8852 Cuts:8 83 14.52%
0+ 0 nan nan 7965.4039 7365.9314 nan 7.53%
0 0 7427.7490 9 7965.4039 Cuts:10 93 6.75%
0 0 7460.7933 8 7965.4039 Cuts:10 104 6.34%
0 0 7491.7928 9 7965.4039 Cuts:10 118 5.95%
0 0 7515.4110 7 7965.4039 LiftProj:5 129 5.65%
0 0 7550.1138 9 7965.4039 Cuts:5 143 5.21%
0 0 7576.4714 9 7965.4039 Cuts:6 158 4.88%
0 0 7598.6400 8 7965.4039 Cuts:9 170 4.60%
0 0 7626.6919 8 7965.4039 LiftProj:5 186 4.25%
0 0 7631.4394 9 7965.4039 LiftProj:4 191 4.19%
0 0 7636.2219 9 7965.4039 LiftProj:3 201 4.13%
0 0 7637.9383 8 7965.4039 LiftProj:4 206 4.11%
0 0 7639.7834 9 7965.4039 LiftProj:5 213 4.09%
0 0 7641.8116 9 7965.4039 LiftProj:4 220 4.06%
0 0 7644.6466 8 7965.4039 LiftProj:3 226 4.03%
0 0 7651.2602 9 7965.4039 LiftProj:7 237 3.94%
0 0 7654.8163 8 7965.4039 LiftProj:4 244 3.90%
0 0 7659.4335 9 7965.4039 LiftProj:5 251 3.84%
0 0 7664.3027 9 7965.4039 LiftProj:5 258 3.78%
0 0 7667.4892 9 7965.4039 LiftProj:4 264 3.74%
0 0 7676.0680 9 7965.4039 LiftProj:4 273 3.63%
0 0 7679.0039 7 7965.4039 LiftProj:4 279 3.60%
0 0 7680.6840 8 7965.4039 LiftProj:4 282 3.57%
0 2 7717.3611 6 7965.4039 7726.1331 282 3.00%
CPXPARAM_MIP_Cuts_Gomory-LiftProj:Gomory 17
CPXPARAM_MIP_Cuts_Gomory-LiftProj:LiftProj 3
11
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 10488.8441 0.0000 nan 100.00%
0 0 integral 0 7566.2609 7566.2609 45 0.00%
CPXPARAM_MIP_Cuts_Gomory-LiftProj:Gomory 0
CPXPARAM_MIP_Cuts_Gomory-LiftProj:LiftProj 0
12
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 8568.0971 0.0000 nan 100.00%
0+ 0 nan nan 7682.8104 0.0000 nan 100.00%
0 0 5623.8596 7 7682.8104 5623.8596 46 26.80%
0 0 5872.2003 9 7682.8104 Cuts:7 66 23.57%
0 0 6005.1370 9 7682.8104 Cuts:11 79 21.84%
0+ 0 nan nan 7625.3080 6005.1370 nan 21.25%
0 0 6109.8767 8 7625.3080 Cuts:5 91 19.87%
0+ 0 nan nan 7373.7316 6109.8767 nan 17.14%
0 0 6138.2204 9 7373.7316 Cuts:6 104 16.76%
0 0 6186.2154 9 7373.7316 Cuts:8 117 16.10%
0 0 6197.5997 8 7373.7316 LiftProj:5 125 15.95%
0 0 6204.2859 9 7373.7316 LiftProj:5 131 15.86%
0 0 6208.9148 8 7373.7316 Cuts:11 139 15.80%
0 0 6210.6880 9 7373.7316 Cuts:7 144 15.77%
0 0 6220.5331 9 7373.7316 LiftProj:5 150 15.64%
0+ 0 nan nan 7103.9381 6220.5331 nan 12.44%
0 0 6221.0324 9 7103.9381 Cuts:9 153 12.43%
0 0 6225.0170 9 7103.9381 LiftProj:9 160 12.37%
0 0 6240.0051 9 7103.9381 Cuts:11 172 12.16%
0 0 6271.8768 9 7103.9381 Cuts:8 182 11.71%
0 0 6280.4388 9 7103.9381 LiftProj:5 187 11.59%
0 0 6293.5931 9 7103.9381 LiftProj:7 194 11.41%
0 0 6296.5591 9 7103.9381 LiftProj:6 202 11.37%
0 0 6302.5769 9 7103.9381 LiftProj:5 213 11.28%
0 0 6304.1141 9 7103.9381 Cuts:11 218 11.26%
0+ 0 nan nan 6855.2506 6304.1141 nan 8.04%
0 0 6319.5297 9 6855.2506 LiftProj:6 228 7.81%
0 0 6328.8268 9 6855.2506 LiftProj:6 237 7.68%
0 0 6330.4600 9 6855.2506 LiftProj:5 243 7.66%
0 0 6332.1507 9 6855.2506 Cuts:8 248 7.63%
0 0 6341.9193 9 6855.2506 LiftProj:7 261 7.49%
0 0 6350.1286 9 6855.2506 LiftProj:7 271 7.37%
0 0 6358.4070 9 6855.2506 LiftProj:7 278 7.25%
0 0 6360.0605 9 6855.2506 LiftProj:5 284 7.22%
0 2 6360.0605 9 6855.2506 6372.1287 284 7.05%
CPXPARAM_MIP_Cuts_Gomory-LiftProj:Gomory 20
CPXPARAM_MIP_Cuts_Gomory-LiftProj:LiftProj 1
13
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 8568.0971 0.0000 nan 100.00%
0 0 integral 0 5816.6887 5816.6887 49 0.00%
CPXPARAM_MIP_Cuts_Gomory-LiftProj:Gomory 0
CPXPARAM_MIP_Cuts_Gomory-LiftProj:LiftProj 0
14
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 8568.0971 0.0000 nan 100.00%
0+ 0 nan nan 7682.8104 0.0000 nan 100.00%
0 0 5623.8596 7 7682.8104 5623.8596 40 26.80%
0 0 5875.3421 9 7682.8104 Cuts:7 59 23.53%
0 0 6025.2605 9 7682.8104 Cuts:10 69 21.57%
0+ 0 nan nan 7651.7981 6025.2605 nan 21.26%
0 0 6109.4958 8 7651.7981 Cuts:8 86 20.16%
0+ 0 nan nan 7514.4895 6109.4958 nan 18.70%
0 0 6131.0622 8 7514.4895 Cuts:10 92 18.41%
0+ 0 nan nan 7373.7316 6131.0622 nan 16.85%
0 0 6158.0042 9 7373.7316 Cuts:12 104 16.49%
0 0 6174.6564 9 7373.7316 Cuts:13 121 16.26%
0 0 6204.6655 8 7373.7316 Cuts:10 136 15.85%
0 0 6222.9626 9 7373.7316 LiftProj:5 147 15.61%
0+ 0 nan nan 7103.9381 6222.9626 nan 12.40%
0 0 6232.6549 9 7103.9381 LiftProj:8 155 12.26%
0 0 6242.9510 9 7103.9381 Cuts:9 164 12.12%
0 0 6271.9233 8 7103.9381 LiftProj:8 174 11.71%
0 0 6291.3318 9 7103.9381 LiftProj:6 182 11.44%
0 0 6312.7135 9 7103.9381 LiftProj:5 190 11.14%
0 0 6327.6990 9 7103.9381 LiftProj:8 199 10.93%
0 0 6345.6946 9 7103.9381 LiftProj:9 210 10.67%
0+ 0 nan nan 6855.2506 6345.6946 nan 7.43%
0 0 6376.9296 9 6855.2506 LiftProj:8 225 6.98%
0 0 6395.2534 9 6855.2506 LiftProj:7 231 6.71%
0 0 6407.5690 9 6855.2506 LiftProj:9 241 6.53%
0 0 6424.3583 9 6855.2506 LiftProj:10 252 6.29%
0 0 6429.9072 9 6855.2506 LiftProj:8 259 6.20%
0 0 6433.2405 9 6855.2506 LiftProj:8 266 6.16%
0 0 6470.5774 9 6855.2506 LiftProj:8 279 5.61%
0 0 6476.7363 9 6855.2506 LiftProj:13 285 5.52%
0 0 6481.0785 9 6855.2506 LiftProj:8 292 5.46%
0 0 6485.3089 9 6855.2506 LiftProj:17 301 5.40%
0 0 6499.1616 9 6855.2506 LiftProj:10 313 5.19%
0 0 6508.0745 8 6855.2506 LiftProj:11 322 5.06%
0 0 6510.8532 9 6855.2506 LiftProj:6 326 5.02%
0 0 6516.0310 9 6855.2506 LiftProj:6 332 4.95%
0 0 6518.5657 9 6855.2506 LiftProj:6 338 4.91%
0 0 6525.0934 9 6855.2506 LiftProj:5 346 4.82%
0 0 6531.4886 9 6855.2506 LiftProj:7 350 4.72%
0 0 6532.9237 9 6855.2506 LiftProj:5 355 4.70%
0 0 6539.4842 9 6855.2506 LiftProj:6 364 4.61%
0 0 6544.3535 9 6855.2506 LiftProj:10 369 4.54%
0 0 6545.2773 9 6855.2506 LiftProj:6 373 4.52%
0 2 6545.5249 8 6855.2506 6558.8907 373 4.32%
CPXPARAM_MIP_Cuts_Gomory-LiftProj:Gomory 22
CPXPARAM_MIP_Cuts_Gomory-LiftProj:LiftProj 0
15
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 8568.0971 0.0000 nan 100.00%
0 0 integral 0 6048.6260 6048.6260 40 0.00%
CPXPARAM_MIP_Cuts_Gomory-LiftProj:Gomory 0
CPXPARAM_MIP_Cuts_Gomory-LiftProj:LiftProj 0
16
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 8483.8978 0.0000 nan 100.00%
0 0 6204.6365 7 8483.8978 6204.6365 47 26.87%
0+ 0 nan nan 8131.2738 6204.6365 nan 23.69%
0 0 6299.6104 8 8131.2738 Fract:7 60 22.53%
0+ 0 nan nan 6912.1997 6299.6104 nan 8.86%
0 0 6325.9421 9 6912.1997 Cuts:11 72 8.48%
0 0 6354.8503 9 6912.1997 Cuts:10 81 8.06%
0 0 6368.2683 9 6912.1997 Cuts:10 93 7.87%
0 0 6373.6701 9 6912.1997 Cuts:8 100 7.79%
0 0 6383.2754 9 6912.1997 Cuts:6 112 7.65%
0 0 6385.8661 9 6912.1997 Cuts:6 118 7.61%
0 0 6388.0366 9 6912.1997 LiftProj:6 124 7.58%
0 0 6402.1329 8 6912.1997 LiftProj:5 136 7.38%
0 0 6416.1160 8 6912.1997 Cuts:5 142 7.18%
0 0 6418.6181 8 6912.1997 Cuts:8 148 7.14%
0 0 6420.9913 8 6912.1997 LiftProj:5 151 7.11%
0 0 6421.5733 8 6912.1997 LiftProj:11 155 7.10%
0 0 6423.4649 8 6912.1997 LiftProj:7 160 7.07%
0 0 6424.2672 8 6912.1997 LiftProj:4 163 7.06%
0 2 6424.2672 8 6912.1997 6424.5609 163 7.05%
CPXPARAM_MIP_Cuts_Gomory-LiftProj:Gomory 15
CPXPARAM_MIP_Cuts_Gomory-LiftProj:LiftProj 0
17
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 8483.8978 0.0000 nan 100.00%
0 0 integral 0 6303.6967 6303.6967 51 0.00%
CPXPARAM_MIP_Cuts_Gomory-LiftProj:Gomory 0
CPXPARAM_MIP_Cuts_Gomory-LiftProj:LiftProj 0
18
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 8483.8978 0.0000 nan 100.00%
0 0 6236.8972 6 8483.8978 6236.8972 38 26.49%
0+ 0 nan nan 8133.9648 6236.8972 nan 23.32%
0 0 6329.6185 8 8133.9648 Cuts:6 50 22.18%
0+ 0 nan nan 6912.1997 6329.6185 nan 8.43%
0 0 6410.2104 8 6912.1997 Cuts:14 61 7.26%
0 0 6436.9828 8 6912.1997 Cuts:9 69 6.88%
0 0 6453.5489 8 6912.1997 Cuts:7 76 6.64%
0 0 6479.7973 8 6912.1997 Cuts:10 89 6.26%
0 0 6487.4071 8 6912.1997 Cuts:5 97 6.15%
0 0 6496.8127 8 6912.1997 LiftProj:5 107 6.01%
0 0 6498.7472 8 6912.1997 LiftProj:5 112 5.98%
0 0 6506.8794 8 6912.1997 Cuts:7 125 5.86%
0 0 6519.1074 8 6912.1997 LiftProj:7 134 5.69%
0 0 6535.9007 8 6912.1997 Cuts:8 146 5.44%
0 0 6551.1629 9 6912.1997 LiftProj:5 157 5.22%
0 0 6556.5623 9 6912.1997 LiftProj:6 162 5.15%
0 0 6560.7923 9 6912.1997 LiftProj:5 169 5.08%
0 0 6566.9899 9 6912.1997 LiftProj:7 176 4.99%
0 0 6571.4296 9 6912.1997 LiftProj:5 183 4.93%
0 0 6575.6936 9 6912.1997 LiftProj:5 189 4.87%
0 0 6578.4296 9 6912.1997 LiftProj:5 195 4.83%
0 0 6579.8313 9 6912.1997 LiftProj:4 200 4.81%
0 0 6581.9680 9 6912.1997 LiftProj:4 208 4.78%
0 0 6583.6191 9 6912.1997 LiftProj:3 213 4.75%
0 0 6583.8545 9 6912.1997 LiftProj:3 217 4.75%
0 0 6584.5728 9 6912.1997 LiftProj:4 219 4.74%
0 2 6591.9563 7 6912.1997 6595.4714 219 4.58%
CPXPARAM_MIP_Cuts_Gomory-LiftProj:Gomory 18
CPXPARAM_MIP_Cuts_Gomory-LiftProj:LiftProj 1
19
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 8483.8978 0.0000 nan 100.00%
