0
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 56.8274 43.8454 nan 22.84%
0 0 43.8454 13 56.8274 LiftProj:8 158 22.84%
0 0 43.8897 29 56.8274 LiftProj:4 175 22.77%
0 0 43.9727 26 56.8274 LiftProj:8 183 22.62%
0 0 44.0710 28 56.8274 LiftProj:5 189 22.45%
0 0 44.1934 29 56.8274 LiftProj:9 197 22.23%
0 0 44.2215 32 56.8274 LiftProj:11 205 22.18%
0 0 44.3206 32 56.8274 LiftProj:11 220 22.01%
0 0 44.3953 33 56.8274 LiftProj:12 230 21.88%
0 0 44.4474 30 56.8274 LiftProj:10 237 21.79%
0 0 44.5303 33 56.8274 LiftProj:12 251 21.64%
0 0 44.8769 34 56.8274 LiftProj:12 269 21.03%
0 0 45.0459 34 56.8274 LiftProj:14 282 20.73%
0 0 45.2530 35 56.8274 LiftProj:19 294 20.37%
0 0 45.4913 34 56.8274 LiftProj:16 310 19.95%
0 0 45.5165 37 56.8274 LiftProj:14 323 19.90%
0 0 45.6081 37 56.8274 LiftProj:12 337 19.74%
0 0 45.6294 38 56.8274 LiftProj:15 347 19.71%
0 0 45.8427 35 56.8274 LiftProj:15 370 19.33%
0 0 45.9019 37 56.8274 LiftProj:20 384 19.23%
0 0 45.9951 35 56.8274 LiftProj:14 394 19.06%
0 0 46.0166 35 56.8274 LiftProj:19 407 19.02%
0 0 46.1532 37 56.8274 LiftProj:19 422 18.78%
0 0 46.3007 38 56.8274 LiftProj:16 440 18.52%
0 0 46.3154 38 56.8274 LiftProj:11 444 18.50%
0 0 46.3484 38 56.8274 LiftProj:12 453 18.44%
0 0 46.3819 37 56.8274 LiftProj:17 462 18.38%
0 0 46.4023 37 56.8274 LiftProj:18 470 18.35%
0 0 46.5001 39 56.8274 LiftProj:20 478 18.17%
0 0 46.5922 38 56.8274 LiftProj:11 486 18.01%
0 0 46.7604 37 56.8274 LiftProj:13 502 17.72%
0 0 46.7886 39 56.8274 LiftProj:22 511 17.67%
0 0 46.8212 39 56.8274 LiftProj:9 521 17.61%
0 0 46.9225 36 56.8274 LiftProj:14 541 17.43%
0 0 46.9560 34 56.8274 LiftProj:14 554 17.37%
0 0 46.9590 36 56.8274 LiftProj:9 557 17.37%
0+ 0 nan nan 56.7192 46.9590 nan 17.21%
0 2 46.9590 36 56.7192 46.9679 557 17.19%
CPXPARAM_MIP_Cuts_LiftProj 29
5
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 390.0000 -390.0000 nan 200.00%
0 0 0.0000 25 390.0000 0.0000 141 100.00%
0+ 0 nan nan 28.0320 0.0000 nan 100.00%
0+ 0 nan nan 20.3369 0.0000 nan 100.00%
0 2 0.0000 19 20.3369 0.0000 141 100.00%
CPXPARAM_MIP_Cuts_LiftProj 0
6
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 360.0000 -360.0000 nan 200.00%
0+ 0 nan nan 70.1893 -360.0000 nan 612.90%
0 0 43.8454 11 70.1893 43.8454 108 37.53%
0+ 0 nan nan 51.9567 43.8454 nan 15.61%
0 0 43.8454 11 51.9567 LiftProj:4 127 15.61%
0+ 0 nan nan 50.6268 43.8454 nan 13.39%
0 0 43.8454 11 50.6268 LiftProj:3 144 13.39%
0 2 43.8702 20 50.6268 43.9698 144 13.15%
CPXPARAM_MIP_Cuts_LiftProj 6
7
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 390.0000 -390.0000 nan 200.00%
0+ 0 nan nan 68.7303 -390.0000 nan 667.44%
0 0 -0.0000 21 68.7303 -0.0000 127 100.00%
0+ 0 nan nan 20.8747 0.0000 nan 100.00%
0+ 0 nan nan 12.4128 0.0000 nan 100.00%
0+ 0 nan nan 11.8788 0.0000 nan 100.00%
0 2 0.0000 14 11.8788 0.0000 127 100.00%
CPXPARAM_MIP_Cuts_LiftProj 0
8
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 420.0000 -420.0000 nan 200.00%
0 0 56.1710 16 420.0000 56.1710 111 86.63%
0+ 0 nan nan 105.5506 56.1710 nan 46.78%
0 0 56.1710 15 105.5506 LiftProj:10 138 46.78%
0 0 56.1789 24 105.5506 LiftProj:10 156 46.78%
0+ 0 nan nan 92.6734 56.1789 nan 39.38%
0 0 56.2117 26 92.6734 LiftProj:14 167 39.34%
0 0 56.2327 28 92.6734 LiftProj:10 173 39.32%
0 0 56.2471 29 92.6734 LiftProj:18 180 39.31%
0 0 56.3035 30 92.6734 LiftProj:18 191 39.25%
0 0 56.3935 31 92.6734 LiftProj:19 205 39.15%
0 0 56.4419 32 92.6734 LiftProj:19 212 39.10%
0 0 56.4816 34 92.6734 LiftProj:17 222 39.05%
0 0 56.6717 34 92.6734 LiftProj:22 238 38.85%
0+ 0 nan nan 90.5627 56.6717 nan 37.42%
0 0 56.7838 35 90.5627 LiftProj:18 256 37.30%
0 0 56.9920 37 90.5627 LiftProj:22 275 37.07%
0 0 57.2637 35 90.5627 LiftProj:17 298 36.77%
0+ 0 nan nan 76.7492 57.2637 nan 25.39%
0 0 57.3262 36 76.7492 LiftProj:18 311 25.31%
0 0 57.4939 31 76.7492 LiftProj:17 330 25.09%
0 0 57.5422 35 76.7492 LiftProj:14 343 25.03%
0 0 57.6598 36 76.7492 LiftProj:13 361 24.87%
0 0 57.6927 36 76.7492 LiftProj:11 367 24.83%
0 0 57.8901 36 76.7492 LiftProj:13 387 24.57%
0 0 57.9227 37 76.7492 LiftProj:11 396 24.53%
0 0 58.0746 35 76.7492 LiftProj:10 417 24.33%
0 0 58.0931 33 76.7492 LiftProj:12 426 24.31%
0 0 58.1263 36 76.7492 LiftProj:22 432 24.26%
0 0 58.2466 35 76.7492 LiftProj:16 449 24.11%
0 0 58.2804 35 76.7492 LiftProj:20 460 24.06%
0 0 58.3163 37 76.7492 LiftProj:20 467 24.02%
0 0 58.3319 38 76.7492 LiftProj:15 475 24.00%
0 0 58.3873 35 76.7492 LiftProj:8 486 23.92%
0 0 58.3905 36 76.7492 LiftProj:10 491 23.92%
0+ 0 nan nan 67.9166 58.3905 nan 14.03%
0 2 58.4071 34 67.9166 58.4160 491 13.99%
CPXPARAM_MIP_Cuts_LiftProj 35
9
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 420.0000 -420.0000 nan 200.00%
0 0 0.0000 26 420.0000 0.0000 132 100.00%
0+ 0 nan nan 90.5377 0.0000 nan 100.00%
0 0 0.0000 26 90.5377 LiftProj:1 135 100.00%
0+ 0 nan nan 69.6581 0.0000 nan 100.00%
0 0 0.0000 28 69.6581 LiftProj:5 152 100.00%
0+ 0 nan nan 66.2927 0.0000 nan 100.00%
0+ 0 nan nan 32.6741 0.0000 nan 100.00%
0+ 0 nan nan 23.8813 0.0000 nan 100.00%
0 2 0.0000 25 23.8813 0.0000 152 100.00%
CPXPARAM_MIP_Cuts_LiftProj 0
10
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 570.0000 -570.0000 nan 200.00%
0 0 41.1710 16 570.0000 41.1710 125 92.78%
0+ 0 nan nan 102.1758 41.1710 nan 59.71%
0 0 41.1710 13 102.1758 LiftProj:2 132 59.71%
0 0 41.1839 23 102.1758 LiftProj:8 153 59.69%
0 0 41.3105 22 102.1758 LiftProj:13 166 59.57%
0 0 41.3954 24 102.1758 LiftProj:11 175 59.49%
0 0 42.1751 27 102.1758 LiftProj:13 195 58.72%
0+ 0 nan nan 82.4611 42.1751 nan 48.85%
0 0 42.6619 26 82.4611 LiftProj:9 208 48.26%
0 0 42.8869 29 82.4611 LiftProj:12 221 47.99%
0 0 43.2991 28 82.4611 LiftProj:11 235 47.49%
0 0 44.0886 30 82.4611 LiftProj:16 248 46.53%
0 0 44.7059 30 82.4611 LiftProj:11 268 45.79%
0 0 45.0367 32 82.4611 LiftProj:10 278 45.38%
0 0 45.5274 28 82.4611 LiftProj:12 297 44.79%
0 0 45.9823 30 82.4611 LiftProj:15 307 44.24%
0 0 46.2878 30 82.4611 LiftProj:12 316 43.87%
0 0 46.4920 30 82.4611 LiftProj:10 328 43.62%
0 0 46.7185 31 82.4611 LiftProj:16 345 43.34%
0 0 46.9369 30 82.4611 LiftProj:14 358 43.08%
0 0 47.4095 32 82.4611 LiftProj:16 377 42.51%
0 0 47.5756 32 82.4611 LiftProj:9 392 42.31%
0 0 47.7461 31 82.4611 LiftProj:10 408 42.10%
0 0 47.9446 32 82.4611 LiftProj:13 416 41.86%
0 0 48.2418 31 82.4611 LiftProj:11 430 41.50%
0 0 48.3413 31 82.4611 LiftProj:7 441 41.38%
0 0 48.4416 32 82.4611 LiftProj:11 450 41.26%
0 0 48.5029 31 82.4611 LiftProj:9 456 41.18%
0 0 48.7301 32 82.4611 LiftProj:16 470 40.91%
0 0 48.9815 31 82.4611 LiftProj:12 481 40.60%
0 0 49.0328 32 82.4611 LiftProj:13 487 40.54%
0 0 49.1519 33 82.4611 LiftProj:18 501 40.39%
0 0 49.2568 33 82.4611 LiftProj:7 515 40.27%
0 0 49.3310 33 82.4611 LiftProj:13 523 40.18%
0 0 49.3913 33 82.4611 LiftProj:11 536 40.10%
0 0 49.5150 32 82.4611 LiftProj:7 551 39.95%
0 0 49.6086 32 82.4611 LiftProj:9 566 39.84%
0 0 49.6102 32 82.4611 LiftProj:6 572 39.84%
0 0 49.6849 32 82.4611 LiftProj:7 587 39.75%
0 0 49.7345 31 82.4611 LiftProj:10 601 39.69%
0 0 49.7554 32 82.4611 LiftProj:11 610 39.66%
0 0 49.7824 32 82.4611 LiftProj:13 620 39.63%
0 0 49.8678 33 82.4611 LiftProj:8 628 39.53%
0 0 49.9414 33 82.4611 LiftProj:9 647 39.44%
0 0 49.9700 33 82.4611 LiftProj:11 662 39.40%
0 0 49.9884 32 82.4611 LiftProj:5 672 39.38%
0+ 0 nan nan 64.7264 49.9884 nan 22.77%
0 2 49.9884 31 64.7264 49.9937 672 22.76%
CPXPARAM_MIP_Cuts_LiftProj 41
11
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 450.0000 -450.0000 nan 200.00%
0 0 0.0000 22 450.0000 0.0000 134 100.00%
0+ 0 nan nan 71.7694 0.0000 nan 100.00%
0+ 0 nan nan 20.3616 0.0000 nan 100.00%
0 2 0.0000 18 20.3616 0.0000 134 100.00%
CPXPARAM_MIP_Cuts_LiftProj 0
12
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 450.0000 -450.0000 nan 200.00%
0 0 34.1191 18 450.0000 34.1191 110 92.42%
0+ 0 nan nan 93.2111 34.1191 nan 63.40%
0 0 34.3041 23 93.2111 LiftProj:6 132 63.20%
0+ 0 nan nan 77.3444 34.3041 nan 55.65%
0 0 34.6561 23 77.3444 LiftProj:7 145 55.19%
0 0 34.7932 24 77.3444 LiftProj:13 156 55.02%
0 0 35.8662 25 77.3444 LiftProj:12 169 53.63%
0 0 36.1719 25 77.3444 LiftProj:16 178 53.23%
0 0 36.3778 27 77.3444 LiftProj:14 191 52.97%
0 0 36.6955 35 77.3444 LiftProj:11 207 52.56%
0 0 37.0729 35 77.3444 LiftProj:15 217 52.07%
0 0 37.2018 36 77.3444 LiftProj:14 227 51.90%
0 0 37.5528 36 77.3444 LiftProj:13 243 51.45%
0 0 37.8727 35 77.3444 LiftProj:14 257 51.03%
0 0 37.9753 37 77.3444 LiftProj:19 268 50.90%
0 0 38.0149 35 77.3444 LiftProj:15 276 50.85%
0 0 38.1262 37 77.3444 LiftProj:25 285 50.71%
0 0 38.1594 38 77.3444 LiftProj:20 294 50.66%
0 0 38.3541 37 77.3444 LiftProj:17 309 50.41%
0 0 38.6421 36 77.3444 LiftProj:18 329 50.04%
0 0 39.0053 38 77.3444 LiftProj:13 343 49.57%
0 0 39.1693 37 77.3444 LiftProj:15 352 49.36%
0 0 39.3915 37 77.3444 LiftProj:13 368 49.07%
0 0 39.5173 39 77.3444 LiftProj:17 376 48.91%
0 0 39.8074 39 77.3444 LiftProj:13 398 48.53%
0 0 39.9082 38 77.3444 LiftProj:14 414 48.40%
0 0 39.9679 39 77.3444 LiftProj:15 418 48.32%
0 0 40.2490 37 77.3444 LiftProj:16 439 47.96%
0 0 40.3258 38 77.3444 LiftProj:16 449 47.86%
0 0 40.4583 33 77.3444 LiftProj:12 465 47.69%
0 0 40.4998 37 77.3444 LiftProj:17 474 47.64%
0 0 40.5702 38 77.3444 LiftProj:14 486 47.55%
0 0 40.5971 36 77.3444 LiftProj:12 496 47.51%
0 0 40.7610 37 77.3444 LiftProj:15 523 47.30%
0 0 40.8453 39 77.3444 LiftProj:21 537 47.19%
0 0 40.8873 39 77.3444 LiftProj:10 551 47.14%
0 0 40.9512 37 77.3444 LiftProj:12 565 47.05%
0 0 40.9945 37 77.3444 LiftProj:13 576 47.00%
0 0 41.0936 39 77.3444 LiftProj:14 600 46.87%
0 0 41.1872 38 77.3444 LiftProj:14 615 46.75%
0 0 41.1908 38 77.3444 LiftProj:12 619 46.74%
0 0 41.2020 39 77.3444 LiftProj:5 625 46.73%
0+ 0 nan nan 70.2906 41.2020 nan 41.38%
0 2 41.2020 39 70.2906 41.2070 625 41.38%
CPXPARAM_MIP_Cuts_LiftProj 41
13
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 390.0000 -390.0000 nan 200.00%
0 0 0.0000 26 390.0000 0.0000 142 100.00%
0+ 0 nan nan 72.2076 0.0000 nan 100.00%
0+ 0 nan nan 63.2676 0.0000 nan 100.00%
0+ 0 nan nan 54.5969 0.0000 nan 100.00%
0+ 0 nan nan 19.6266 0.0000 nan 100.00%
0 2 0.0000 25 19.6266 0.0000 142 100.00%
CPXPARAM_MIP_Cuts_LiftProj 0
14
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 480.0000 -480.0000 nan 200.00%
0 0 31.1191 15 480.0000 31.1191 124 93.52%
0+ 0 nan nan 61.8842 31.1191 nan 49.71%
0 0 31.1191 12 61.8842 LiftProj:2 132 49.71%
0+ 0 nan nan 54.1180 31.1191 nan 42.50%
0 0 31.3421 23 54.1180 LiftProj:7 159 42.09%
0 0 31.8525 23 54.1180 LiftProj:10 170 41.14%
0 0 32.1317 27 54.1180 LiftProj:7 176 40.63%
0 0 32.6110 28 54.1180 LiftProj:11 186 39.74%
0 0 32.9519 25 54.1180 LiftProj:10 204 39.11%
0 0 33.3762 28 54.1180 LiftProj:15 217 38.33%
0 0 33.5952 30 54.1180 LiftProj:12 227 37.92%
0 0 33.7691 28 54.1180 LiftProj:11 237 37.60%
0 0 33.9175 29 54.1180 LiftProj:11 246 37.33%
0 0 34.5176 29 54.1180 LiftProj:12 258 36.22%
0 0 35.0285 31 54.1180 LiftProj:9 274 35.27%
0 0 35.3831 28 54.1180 LiftProj:9 293 34.62%
0 0 35.6182 26 54.1180 LiftProj:7 304 34.18%
0 0 35.8276 29 54.1180 LiftProj:16 315 33.80%
0 0 35.9626 31 54.1180 LiftProj:6 323 33.55%
0 0 36.2167 29 54.1180 LiftProj:5 333 33.08%
0 0 36.3392 29 54.1180 LiftProj:13 348 32.85%
0 0 36.5713 31 54.1180 LiftProj:7 359 32.42%
0 0 36.7159 30 54.1180 LiftProj:8 370 32.16%
0 0 37.0225 29 54.1180 LiftProj:9 384 31.59%
0 0 37.2318 30 54.1180 LiftProj:11 393 31.20%
0 0 37.3781 30 54.1180 LiftProj:9 401 30.93%
0 0 37.4505 31 54.1180 LiftProj:13 410 30.80%
0 0 37.5452 31 54.1180 LiftProj:7 421 30.62%
0 0 37.8144 32 54.1180 LiftProj:10 435 30.13%
0 0 37.9693 32 54.1180 LiftProj:8 451 29.84%
0 0 38.1389 31 54.1180 LiftProj:6 462 29.53%
0 0 38.3442 33 54.1180 LiftProj:12 476 29.15%
0 0 38.5176 31 54.1180 LiftProj:7 489 28.83%
0 0 38.5511 32 54.1180 LiftProj:5 501 28.76%
0 0 38.6876 32 54.1180 LiftProj:8 524 28.51%
0 0 38.7273 31 54.1180 LiftProj:4 535 28.44%
0 0 38.7703 30 54.1180 LiftProj:9 549 28.36%
0 0 38.8518 32 54.1180 LiftProj:7 567 28.21%
0 0 38.8839 32 54.1180 LiftProj:5 576 28.15%
0 0 38.9165 32 54.1180 LiftProj:8 580 28.09%
0 0 39.0068 32 54.1180 LiftProj:10 589 27.92%
0 0 39.0268 32 54.1180 LiftProj:6 596 27.89%
0 0 39.1488 30 54.1180 LiftProj:8 614 27.66%
0 0 39.1764 32 54.1180 LiftProj:6 623 27.61%
0 0 39.2923 32 54.1180 LiftProj:8 640 27.40%
0 0 39.3093 33 54.1180 LiftProj:5 647 27.36%
0 0 39.3221 32 54.1180 LiftProj:6 655 27.34%
0+ 0 nan nan 51.1181 39.3221 nan 23.08%
0 2 39.3221 32 51.1181 39.3340 655 23.05%
CPXPARAM_MIP_Cuts_LiftProj 32
15
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 420.0000 -420.0000 nan 200.00%
0 0 0.0000 22 420.0000 0.0000 127 100.00%
0+ 0 nan nan 46.8457 0.0000 nan 100.00%
0+ 0 nan nan 40.6419 0.0000 nan 100.00%
0+ 0 nan nan 29.4463 0.0000 nan 100.00%
0+ 0 nan nan 16.9144 0.0000 nan 100.00%
0 2 0.0000 17 16.9144 0.0000 127 100.00%
CPXPARAM_MIP_Cuts_LiftProj 0
16
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 450.0000 -450.0000 nan 200.00%
0 0 41.5886 16 450.0000 41.5886 100 90.76%
0+ 0 nan nan 98.3618 41.5886 nan 57.72%
0 0 41.5886 18 98.3618 LiftProj:12 130 57.72%
0+ 0 nan nan 79.5670 41.5886 nan 47.73%
0 0 41.9091 30 79.5670 LiftProj:9 142 47.33%
0 0 42.1023 26 79.5670 LiftProj:11 150 47.09%
0 0 42.2080 28 79.5670 LiftProj:12 160 46.95%
0 0 42.4032 29 79.5670 LiftProj:15 171 46.71%
0 0 42.6550 30 79.5670 LiftProj:21 195 46.39%
0 0 42.9927 32 79.5670 LiftProj:15 216 45.97%
0 0 43.0792 32 79.5670 LiftProj:21 229 45.86%
0 0 43.2647 34 79.5670 LiftProj:17 239 45.62%
0 0 43.6446 37 79.5670 LiftProj:19 256 45.15%
0 0 44.1815 38 79.5670 LiftProj:20 276 44.47%
0 0 44.7041 35 79.5670 LiftProj:14 305 43.82%
0 0 44.8451 36 79.5670 LiftProj:17 320 43.64%
0 0 45.0757 37 79.5670 LiftProj:18 337 43.35%
0 0 45.2925 35 79.5670 LiftProj:25 357 43.08%
0 0 45.4563 37 79.5670 LiftProj:17 376 42.87%
0 0 45.6141 36 79.5670 LiftProj:20 390 42.67%
0 0 45.6515 37 79.5670 LiftProj:17 399 42.63%
0 0 45.9281 38 79.5670 LiftProj:21 420 42.28%
0 0 46.2227 37 79.5670 LiftProj:16 440 41.91%
0 0 46.2770 38 79.5670 LiftProj:20 452 41.84%
0 0 46.3218 38 79.5670 LiftProj:14 466 41.78%
0 0 46.4145 38 79.5670 LiftProj:19 475 41.67%
0 0 46.4396 38 79.5670 LiftProj:29 480 41.63%
0 0 46.5065 38 79.5670 LiftProj:17 489 41.55%
0 0 46.5985 39 79.5670 LiftProj:23 498 41.43%
0 0 46.7749 39 79.5670 LiftProj:12 512 41.21%
0 0 46.9420 39 79.5670 LiftProj:16 528 41.00%
0 0 46.9870 39 79.5670 LiftProj:16 541 40.95%
0 0 47.1219 36 79.5670 LiftProj:11 558 40.78%
0 0 47.1954 37 79.5670 LiftProj:26 580 40.68%
0 0 47.2952 39 79.5670 LiftProj:16 593 40.56%
0 0 47.3232 38 79.5670 LiftProj:36 611 40.52%
0 0 47.3703 39 79.5670 LiftProj:12 620 40.46%
0 0 47.4092 39 79.5670 LiftProj:17 633 40.42%
0 0 47.5048 39 79.5670 LiftProj:13 648 40.30%
0 0 47.5048 39 79.5670 LiftProj:12 649 40.30%
0+ 0 nan nan 64.9191 47.5048 nan 26.82%
0 2 47.5048 38 64.9191 47.5063 649 26.82%
CPXPARAM_MIP_Cuts_LiftProj 44
17
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 360.0000 -360.0000 nan 200.00%
0 0 0.0000 23 360.0000 0.0000 120 100.00%
0+ 0 nan nan 42.0628 0.0000 nan 100.00%
0 0 0.0000 25 42.0628 LiftProj:13 147 100.00%
0+ 0 nan nan 41.7110 0.0000 nan 100.00%
0 0 0.0000 24 41.7110 LiftProj:7 164 100.00%
0+ 0 nan nan 35.0959 0.0000 nan 100.00%
0+ 0 nan nan 32.8048 0.0000 nan 100.00%
0 2 0.0000 24 32.8048 0.0000 164 100.00%
CPXPARAM_MIP_Cuts_LiftProj 3
18
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 390.0000 -390.0000 nan 200.00%
