0
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0 2 0.0000 19 54.1478 0.0000 156 100.00%
CPXPARAM_MIP_Cuts_LiftProj-Disjunctive:LiftProj 0
CPXPARAM_MIP_Cuts_LiftProj-Disjunctive:Disjunctive 0
2
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 136.4723 0.0000 nan 100.00%
0+ 0 nan nan 69.8576 0.0000 nan 100.00%
0 0 0.0000 23 69.8576 0.0000 131 100.00%
0 0 0.0000 24 69.8576 Cuts:20 172 100.00%
0 0 0.4960 26 69.8576 Cuts:14 234 99.29%
0+ 0 nan nan 69.3509 0.4960 nan 99.28%
0 0 4.0180 29 69.3509 Cuts:36 291 94.21%
0 0 6.6262 29 69.3509 Cuts:21 323 90.45%
0 0 8.4359 29 69.3509 Cuts:30 377 87.84%
0 0 9.1856 31 69.3509 LiftProj:14 402 86.75%
0 0 9.6941 31 69.3509 Cuts:14 431 86.02%
0 0 10.2014 31 69.3509 Cuts:18 457 85.29%
0 0 11.0257 30 69.3509 Cuts:12 480 84.10%
0 0 11.3025 29 69.3509 Cuts:13 501 83.70%
0 0 11.4060 30 69.3509 Cuts:14 514 83.55%
0 0 11.7262 32 69.3509 Cuts:10 532 83.09%
0 0 12.3557 30 69.3509 LiftProj:11 560 82.18%
0 0 12.5390 31 69.3509 LiftProj:8 576 81.92%
0 0 13.2924 30 69.3509 LiftProj:11 613 80.83%
0 0 13.6013 32 69.3509 LiftProj:9 640 80.39%
0 0 13.9427 31 69.3509 LiftProj:9 669 79.90%
0 0 14.0833 32 69.3509 Cuts:8 691 79.69%
0 0 14.3099 30 69.3509 LiftProj:8 708 79.37%
0 0 14.4551 31 69.3509 LiftProj:11 730 79.16%
0 0 14.7831 30 69.3509 LiftProj:12 762 78.68%
0 0 14.8545 32 69.3509 LiftProj:11 780 78.58%
0 0 15.0071 32 69.3509 LiftProj:10 802 78.36%
0 0 15.1663 31 69.3509 LiftProj:5 824 78.13%
0 0 15.2402 32 69.3509 LiftProj:7 834 78.02%
0 0 15.3172 32 69.3509 LiftProj:11 851 77.91%
0 0 15.4073 32 69.3509 LiftProj:8 870 77.78%
0 0 15.5416 30 69.3509 LiftProj:10 893 77.59%
0 0 15.7119 30 69.3509 LiftProj:7 915 77.34%
0 0 15.9688 31 69.3509 LiftProj:5 934 76.97%
0 0 16.1988 31 69.3509 LiftProj:9 961 76.64%
0 0 16.3096 31 69.3509 LiftProj:9 982 76.48%
0 0 16.4151 31 69.3509 LiftProj:7 1007 76.33%
0 0 16.4398 31 69.3509 Cuts:9 1018 76.29%
0 0 16.4845 31 69.3509 LiftProj:13 1031 76.23%
0 0 16.6790 31 69.3509 LiftProj:8 1061 75.95%
0 0 16.7419 31 69.3509 LiftProj:10 1080 75.86%
0 0 16.8061 32 69.3509 LiftProj:8 1097 75.77%
0 0 16.9622 31 69.3509 LiftProj:15 1117 75.54%
0 0 17.0600 32 69.3509 LiftProj:9 1143 75.40%
0 0 17.1245 31 69.3509 LiftProj:7 1152 75.31%
0 0 17.4725 30 69.3509 LiftProj:8 1178 74.81%
0 0 17.5201 31 69.3509 LiftProj:5 1188 74.74%
0 0 17.7300 31 69.3509 LiftProj:5 1208 74.43%
0 0 17.7941 30 69.3509 LiftProj:10 1232 74.34%
0 0 17.8479 31 69.3509 LiftProj:8 1246 74.26%
0 0 17.9259 32 69.3509 LiftProj:10 1262 74.15%
0 0 18.0077 32 69.3509 LiftProj:9 1274 74.03%
0 0 18.0845 31 69.3509 LiftProj:10 1291 73.92%
0 0 18.1338 30 69.3509 LiftProj:9 1308 73.85%
0 0 18.2071 31 69.3509 LiftProj:9 1327 73.75%
0 0 18.2553 32 69.3509 LiftProj:12 1346 73.68%
0 0 18.3376 31 69.3509 LiftProj:9 1372 73.56%
0 0 18.4183 32 69.3509 LiftProj:8 1391 73.44%
0 0 18.4750 32 69.3509 LiftProj:7 1408 73.36%
0 0 18.5030 32 69.3509 LiftProj:10 1429 73.32%
0 0 18.5252 32 69.3509 LiftProj:8 1442 73.29%
0 0 18.5624 32 69.3509 LiftProj:9 1456 73.23%
0 0 18.5670 32 69.3509 LiftProj:8 1464 73.23%
0+ 0 nan nan 48.7484 18.5670 nan 61.91%
0 2 18.5670 32 48.7484 18.5736 1464 61.90%
CPXPARAM_MIP_Cuts_LiftProj-Disjunctive:LiftProj 47
CPXPARAM_MIP_Cuts_LiftProj-Disjunctive:Disjunctive 0
3
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 136.4723 0.0000 nan 100.00%
0+ 0 nan nan 69.8576 0.0000 nan 100.00%
0 0 0.0000 23 69.8576 0.0000 128 100.00%
0+ 0 nan nan 52.6772 0.0000 nan 100.00%
0+ 0 nan nan 20.2193 0.0000 nan 100.00%
0+ 0 nan nan 20.1192 0.0000 nan 100.00%
0 2 0.0000 16 20.1192 0.0000 128 100.00%
CPXPARAM_MIP_Cuts_LiftProj-Disjunctive:LiftProj 0
CPXPARAM_MIP_Cuts_LiftProj-Disjunctive:Disjunctive 0
4
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 115.1924 0.0000 nan 100.00%
0+ 0 nan nan 108.1598 0.0000 nan 100.00%
0+ 0 nan nan 98.2525 0.0000 nan 100.00%
0 0 10.9280 24 98.2525 10.9280 158 88.88%
0 0 15.3986 25 98.2525 Cuts:22 191 84.33%
0 0 17.8206 28 98.2525 Cuts:26 223 81.86%
0+ 0 nan nan 87.4798 17.8206 nan 79.63%
0 0 20.3298 27 87.4798 Cuts:27 279 76.76%
0 0 21.4441 29 87.4798 Cuts:22 314 75.49%
0 0 21.9475 30 87.4798 Cuts:18 338 74.91%
0 0 22.0048 32 87.4798 LiftProj:13 352 74.85%
0 0 22.4774 32 87.4798 LiftProj:14 383 74.31%
0 0 22.6253 31 87.4798 Cuts:12 399 74.14%
0 0 22.9949 31 87.4798 LiftProj:16 430 73.71%
0 0 23.6011 31 87.4798 LiftProj:15 459 73.02%
0 0 23.7763 33 87.4798 Cuts:17 480 72.82%
0 0 24.8885 32 87.4798 LiftProj:12 514 71.55%
0 0 25.3431 33 87.4798 LiftProj:15 543 71.03%
0 0 25.6104 34 87.4798 LiftProj:11 557 70.72%
0 0 25.6482 33 87.4798 LiftProj:15 567 70.68%
0 0 25.8624 34 87.4798 LiftProj:15 584 70.44%
0 0 26.0559 34 87.4798 LiftProj:17 601 70.21%
0 0 26.2746 34 87.4798 LiftProj:15 614 69.96%
0 0 26.4757 36 87.4798 LiftProj:19 629 69.74%
0 0 26.6528 34 87.4798 LiftProj:16 654 69.53%
0 0 26.8247 36 87.4798 Cuts:18 680 69.34%
0+ 0 nan nan 86.6948 26.8247 nan 69.06%
0 0 27.4071 36 86.6948 LiftProj:13 714 68.39%
0 0 27.6520 34 86.6948 LiftProj:15 734 68.10%
0 0 27.7300 35 86.6948 Cuts:18 752 68.01%
0 0 27.8750 33 86.6948 LiftProj:15 781 67.85%
0 0 27.9187 36 86.6948 LiftProj:14 803 67.80%
0 0 28.0345 34 86.6948 LiftProj:11 823 67.66%
0 0 28.2568 36 86.6948 LiftProj:17 841 67.41%
0 0 28.5244 37 86.6948 LiftProj:14 863 67.10%
0 0 28.6821 36 86.6948 LiftProj:10 880 66.92%
0 0 28.9471 36 86.6948 LiftProj:12 912 66.61%
0 0 29.2916 37 86.6948 LiftProj:10 940 66.21%
0 0 29.3607 35 86.6948 LiftProj:19 955 66.13%
0 0 29.3769 37 86.6948 LiftProj:7 961 66.11%
0 0 29.5650 37 86.6948 LiftProj:7 989 65.90%
0 0 29.6892 35 86.6948 LiftProj:13 1011 65.75%
0 0 29.7605 35 86.6948 LiftProj:17 1023 65.67%
0 0 29.8548 35 86.6948 LiftProj:10 1051 65.56%
0 0 29.9804 36 86.6948 LiftProj:11 1076 65.42%
0 0 30.0096 36 86.6948 LiftProj:26 1092 65.38%
0+ 0 nan nan 79.0211 30.0096 nan 62.02%
0 0 30.0155 36 79.0211 LiftProj:11 1100 62.02%
0 0 30.0885 37 79.0211 LiftProj:10 1121 61.92%
0 0 30.2434 35 79.0211 LiftProj:6 1140 61.73%
0 0 30.3700 35 79.0211 LiftProj:7 1166 61.57%
0 0 30.4568 36 79.0211 LiftProj:11 1181 61.46%
0 0 30.4948 36 79.0211 LiftProj:18 1195 61.41%
0 0 30.5825 36 79.0211 LiftProj:14 1216 61.30%
0 0 30.6255 35 79.0211 LiftProj:12 1232 61.24%
0 0 30.6902 37 79.0211 LiftProj:12 1245 61.16%
0 0 30.7472 37 79.0211 LiftProj:7 1260 61.09%
0 0 30.8381 37 79.0211 LiftProj:9 1278 60.97%
0 0 31.0225 37 79.0211 LiftProj:9 1303 60.74%
0 0 31.1320 37 79.0211 LiftProj:10 1325 60.60%
0 0 31.3337 37 79.0211 LiftProj:11 1354 60.35%
0 0 31.5728 37 79.0211 LiftProj:11 1400 60.05%
0 0 31.6148 37 79.0211 LiftProj:6 1413 59.99%
0 0 31.6979 36 79.0211 LiftProj:6 1436 59.89%
0 0 31.7123 37 79.0211 LiftProj:7 1452 59.87%
0+ 0 nan nan 77.8920 31.7123 nan 59.29%
0+ 0 nan nan 63.3674 31.7123 nan 49.95%
0+ 0 nan nan 61.4875 31.7123 nan 48.42%
0 2 31.7123 36 61.4875 31.7161 1452 48.42%
CPXPARAM_MIP_Cuts_LiftProj-Disjunctive:LiftProj 44
CPXPARAM_MIP_Cuts_LiftProj-Disjunctive:Disjunctive 1
5
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 115.1924 0.0000 nan 100.00%
0+ 0 nan nan 108.1598 0.0000 nan 100.00%
0+ 0 nan nan 79.8300 0.0000 nan 100.00%
0 0 0.0000 27 79.8300 0.0000 129 100.00%
0+ 0 nan nan 77.7750 0.0000 nan 100.00%
0+ 0 nan nan 68.9412 0.0000 nan 100.00%
0+ 0 nan nan 42.0049 0.0000 nan 100.00%
0 2 0.0000 20 42.0049 0.0000 129 100.00%
CPXPARAM_MIP_Cuts_LiftProj-Disjunctive:LiftProj 0
CPXPARAM_MIP_Cuts_LiftProj-Disjunctive:Disjunctive 0
6
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 115.1924 0.0000 nan 100.00%
0+ 0 nan nan 81.9438 0.0000 nan 100.00%
0 0 10.7107 19 81.9438 10.7107 153 86.93%
0+ 0 nan nan 80.6567 10.7107 nan 86.72%
0 0 14.4940 22 80.6567 Cuts:22 181 82.03%
0 0 16.3137 25 80.6567 Cuts:24 209 79.77%
0+ 0 nan nan 68.7487 16.3137 nan 76.27%
0 0 19.7461 24 68.7487 Cuts:23 259 71.28%
0 0 21.9556 27 68.7487 Cuts:27 295 68.06%
0 0 23.1940 26 68.7487 Cuts:30 336 66.26%
0 0 23.8455 27 68.7487 Cuts:10 371 65.32%
0 0 24.0649 27 68.7487 Cuts:12 382 65.00%
0 0 24.3699 28 68.7487 Cuts:14 401 64.55%
0 0 24.4813 28 68.7487 Cuts:15 423 64.39%
0 0 24.5303 30 68.7487 Cuts:18 439 64.32%
0 0 25.2309 30 68.7487 LiftProj:10 471 63.30%
0 0 25.9449 27 68.7487 Cuts:11 494 62.26%
0 0 26.2218 30 68.7487 Cuts:13 511 61.86%
0 0 26.3595 31 68.7487 LiftProj:9 528 61.66%
0 0 26.7473 29 68.7487 LiftProj:13 551 61.09%
0 0 27.0506 30 68.7487 Cuts:16 573 60.65%
0 0 27.5033 29 68.7487 LiftProj:12 605 59.99%
0 0 27.6811 30 68.7487 LiftProj:15 625 59.74%
0 0 28.2668 30 68.7487 LiftProj:9 652 58.88%
0 0 28.4226 32 68.7487 Cuts:11 672 58.66%
0 0 28.6266 30 68.7487 LiftProj:11 694 58.36%
0 0 28.7440 31 68.7487 LiftProj:9 712 58.19%
0 0 28.8509 31 68.7487 LiftProj:11 733 58.03%
0 0 29.1911 32 68.7487 LiftProj:11 762 57.54%
0 0 29.4762 32 68.7487 LiftProj:9 783 57.12%
0 0 29.9635 31 68.7487 LiftProj:10 819 56.42%
0 0 30.0127 32 68.7487 LiftProj:9 828 56.34%
0 0 30.0782 32 68.7487 LiftProj:9 851 56.25%
0 0 30.1899 30 68.7487 LiftProj:6 876 56.09%
0 0 30.2593 32 68.7487 LiftProj:8 888 55.99%
0 0 30.3608 32 68.7487 LiftProj:7 905 55.84%
0 0 30.4892 31 68.7487 LiftProj:8 933 55.65%
0 0 30.6580 32 68.7487 LiftProj:10 950 55.41%
0 0 30.7341 32 68.7487 LiftProj:11 961 55.29%
0 0 30.9026 31 68.7487 LiftProj:10 989 55.05%
0 0 30.9864 32 68.7487 LiftProj:12 1006 54.93%
0 0 31.0785 31 68.7487 LiftProj:12 1027 54.79%
0 0 31.0853 30 68.7487 LiftProj:8 1037 54.78%
0 0 31.1413 32 68.7487 LiftProj:9 1053 54.70%
0 0 31.2825 32 68.7487 LiftProj:10 1089 54.50%
0 0 31.3350 32 68.7487 LiftProj:9 1113 54.42%
0 0 31.3987 31 68.7487 LiftProj:9 1135 54.33%
0 0 31.4432 32 68.7487 LiftProj:9 1153 54.26%
0 0 31.4552 32 68.7487 LiftProj:5 1166 54.25%
0+ 0 nan nan 51.7124 31.4552 nan 39.17%
0 2 31.4552 32 51.7124 31.4744 1166 39.14%
CPXPARAM_MIP_Cuts_LiftProj-Disjunctive:LiftProj 46
CPXPARAM_MIP_Cuts_LiftProj-Disjunctive:Disjunctive 0
7
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 115.1924 0.0000 nan 100.00%
0+ 0 nan nan 81.9438 0.0000 nan 100.00%
0 0 0.0000 23 81.9438 0.0000 123 100.00%
0+ 0 nan nan 62.3577 0.0000 nan 100.00%
0+ 0 nan nan 41.4305 0.0000 nan 100.00%
0+ 0 nan nan 30.7090 0.0000 nan 100.00%
0 2 0.0000 16 30.7090 0.0000 123 100.00%
CPXPARAM_MIP_Cuts_LiftProj-Disjunctive:LiftProj 0
CPXPARAM_MIP_Cuts_LiftProj-Disjunctive:Disjunctive 0
8
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 131.6037 0.0000 nan 100.00%
0+ 0 nan nan 111.2422 0.0000 nan 100.00%
0+ 0 nan nan 109.8445 0.0000 nan 100.00%
0 0 16.8750 23 109.8445 16.8750 153 84.64%
0 0 18.3945 26 109.8445 Cuts:20 184 83.25%
0 0 21.8669 29 109.8445 Cuts:32 225 80.09%
0 0 24.5724 31 109.8445 Cuts:31 257 77.63%
0 0 26.7175 32 109.8445 Cuts:32 287 75.68%
0 0 28.0064 29 109.8445 Cuts:34 325 74.50%
0 0 28.4089 31 109.8445 LiftProj:15 339 74.14%
0 0 28.9228 33 109.8445 Cuts:17 365 73.67%
0 0 30.3907 33 109.8445 Cuts:19 402 72.33%
0 0 31.1044 30 109.8445 Cuts:18 443 71.68%
0 0 31.2066 31 109.8445 LiftProj:14 459 71.59%
0 0 31.3960 29 109.8445 Cuts:12 483 71.42%
0 0 31.4331 32 109.8445 LiftProj:17 492 71.38%
0 0 31.9778 34 109.8445 Cuts:17 524 70.89%
0 0 32.2569 34 109.8445 LiftProj:15 544 70.63%
0 0 32.5426 35 109.8445 Cuts:16 569 70.37%
0 0 32.6422 35 109.8445 LiftProj:16 580 70.28%
0 0 32.8349 35 109.8445 Cuts:14 594 70.11%
0 0 33.2244 33 109.8445 LiftProj:13 623 69.75%
0 0 33.3759 36 109.8445 Cuts:20 641 69.62%
0 0 33.6349 35 109.8445 LiftProj:14 661 69.38%
0 0 34.0896 36 109.8445 LiftProj:15 681 68.97%
0 0 34.3400 36 109.8445 LiftProj:14 702 68.74%
0 0 34.6422 35 109.8445 LiftProj:13 723 68.46%
0 0 35.2692 37 109.8445 LiftProj:18 755 67.89%
0 0 35.4023 36 109.8445 Cuts:23 780 67.77%
0+ 0 nan nan 101.6179 35.4023 nan 65.16%
0 0 35.5716 36 101.6179 Cuts:15 799 64.99%
0 0 35.8332 35 101.6179 LiftProj:16 825 64.74%
0 0 36.0082 33 101.6179 Cuts:15 844 64.57%
0 0 36.4589 36 101.6179 LiftProj:13 878 64.12%
0 0 36.5769 34 101.6179 Cuts:15 889 64.01%
0 0 36.6886 35 101.6179 LiftProj:10 908 63.90%
0 0 36.8530 35 101.6179 Cuts:18 927 63.73%
0 0 37.1151 34 101.6179 LiftProj:10 963 63.48%
0 0 37.2701 36 101.6179 Cuts:18 991 63.32%
0 0 37.4794 34 101.6179 LiftProj:13 1024 63.12%
0 0 37.6534 35 101.6179 LiftProj:12 1039 62.95%
0 0 37.8685 35 101.6179 LiftProj:12 1066 62.73%
0 0 37.9833 35 101.6179 LiftProj:10 1083 62.62%
0 0 38.0800 37 101.6179 LiftProj:8 1100 62.53%
0 0 38.1147 37 101.6179 LiftProj:10 1114 62.49%
0 0 38.2401 36 101.6179 LiftProj:13 1132 62.37%
0 0 38.4826 36 101.6179 LiftProj:11 1154 62.13%
0 0 38.6828 36 101.6179 LiftProj:15 1182 61.93%
0 0 38.8864 35 101.6179 LiftProj:12 1208 61.73%
0 0 38.8902 37 101.6179 LiftProj:16 1218 61.73%
0 0 38.8902 37 101.6179 LiftProj:13 1221 61.73%
0+ 0 nan nan 83.4659 38.8902 nan 53.41%
0+ 0 nan nan 77.2520 38.8902 nan 49.66%
0 2 38.8902 37 77.2520 38.9080 1221 49.64%
CPXPARAM_MIP_Cuts_LiftProj-Disjunctive:LiftProj 54
CPXPARAM_MIP_Cuts_LiftProj-Disjunctive:Disjunctive 1
9
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 131.6037 0.0000 nan 100.00%
0+ 0 nan nan 111.2422 0.0000 nan 100.00%
0 0 0.0000 27 111.2422 0.0000 128 100.00%
0+ 0 nan nan 94.5662 0.0000 nan 100.00%
0 0 0.0000 23 94.5662 Disjcuts:5 140 100.00%
0 0 0.0000 21 94.5662 Cuts:28 187 100.00%
0+ 0 nan nan 73.7393 0.0000 nan 100.00%
0 0 0.0000 25 73.7393 Cuts:29 253 100.00%
0 0 0.0000 21 73.7393 Cuts:6 274 100.00%
0 0 0.0000 22 73.7393 Cuts:27 326 100.00%
0+ 0 nan nan 58.7779 0.0000 nan 100.00%
0+ 0 nan nan 57.0328 0.0000 nan 100.00%
0 2 0.0000 20 57.0328 0.0000 326 100.00%
CPXPARAM_MIP_Cuts_LiftProj-Disjunctive:LiftProj 0
CPXPARAM_MIP_Cuts_LiftProj-Disjunctive:Disjunctive 0
10
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 131.6037 0.0000 nan 100.00%
0+ 0 nan nan 99.6733 0.0000 nan 100.00%
0 0 0.0000 23 99.6733 0.0000 139 100.00%
0 0 0.8420 27 99.6733 Cuts:23 207 99.16%
0 0 6.0946 29 99.6733 Cuts:36 249 93.89%
0 0 10.7675 29 99.6733 Cuts:35 303 89.20%
0 0 13.0491 31 99.6733 Cuts:22 343 86.91%
0 0 15.0916 30 99.6733 Cuts:27 388 84.86%
0 0 16.7285 27 99.6733 LiftProj:11 413 83.22%
0 0 17.7154 29 99.6733 Cuts:14 430 82.23%
0 0 18.5501 29 99.6733 LiftProj:15 458 81.39%
0 0 19.2279 29 99.6733 LiftProj:10 476 80.71%
0 0 19.5807 29 99.6733 Cuts:15 508 80.36%
0 0 20.0836 29 99.6733 LiftProj:13 545 79.85%
0 0 21.1308 30 99.6733 LiftProj:14 571 78.80%
0 0 21.9282 31 99.6733 LiftProj:12 592 78.00%
0 0 22.2569 31 99.6733 LiftProj:15 610 77.67%
0 0 22.5462 31 99.6733 LiftProj:11 638 77.38%
0 0 23.6747 32 99.6733 Cuts:13 682 76.25%
0 0 24.1618 30 99.6733 LiftProj:11 703 75.76%
0 0 24.7129 32 99.6733 LiftProj:12 731 75.21%
0 0 25.0164 30 99.6733 LiftProj:9 754 74.90%
0 0 25.2426 32 99.6733 LiftProj:14 771 74.67%
0 0 25.5165 32 99.6733 LiftProj:8 797 74.40%
0 0 25.7032 30 99.6733 LiftProj:10 818 74.21%
0 0 26.0266 31 99.6733 LiftProj:13 838 73.89%
0 0 26.1245 32 99.6733 LiftProj:9 852 73.79%
0 0 26.6142 32 99.6733 LiftProj:13 885 73.30%
0 0 27.0029 30 99.6733 LiftProj:14 913 72.91%
0 0 27.2211 30 99.6733 LiftProj:8 930 72.69%
0 0 27.6027 30 99.6733 LiftProj:11 952 72.31%
0 0 27.8306 30 99.6733 LiftProj:10 970 72.08%
0 0 28.3698 32 99.6733 LiftProj:13 998 71.54%
0 0 28.6730 31 99.6733 LiftProj:15 1020 71.23%
0 0 28.8343 31 99.6733 LiftProj:7 1048 71.07%
0 0 29.0442 31 99.6733 LiftProj:10 1069 70.86%
0 0 29.3126 31 99.6733 LiftProj:10 1090 70.59%
0 0 29.4220 31 99.6733 Cuts:5 1104 70.48%
0 0 29.5078 31 99.6733 LiftProj:11 1121 70.40%
0 0 29.7481 32 99.6733 LiftProj:8 1145 70.15%
0 0 29.9881 30 99.6733 LiftProj:9 1158 69.91%
0 0 30.1869 30 99.6733 LiftProj:8 1174 69.71%
0 0 30.3270 31 99.6733 LiftProj:13 1202 69.57%
0 0 30.3866 32 99.6733 LiftProj:7 1219 69.51%
0 0 30.4960 32 99.6733 LiftProj:6 1236 69.40%
0 0 30.6850 32 99.6733 LiftProj:5 1256 69.21%
0 0 30.8070 31 99.6733 LiftProj:7 1271 69.09%
0 0 30.9502 32 99.6733 LiftProj:9 1290 68.95%
0 0 31.0406 31 99.6733 LiftProj:5 1305 68.86%
0 0 31.1751 31 99.6733 LiftProj:11 1324 68.72%
0 0 31.2112 31 99.6733 LiftProj:8 1335 68.69%
0 0 31.2607 32 99.6733 LiftProj:7 1353 68.64%
0 0 31.3220 31 99.6733 LiftProj:9 1370 68.58%
0 0 31.4748 32 99.6733 LiftProj:10 1391 68.42%
0 0 31.5403 32 99.6733 LiftProj:9 1407 68.36%
0 0 31.6660 32 99.6733 LiftProj:7 1422 68.23%
0 0 31.6900 32 99.6733 LiftProj:5 1431 68.21%
0 0 31.7073 32 99.6733 LiftProj:7 1449 68.19%
0 0 31.8412 31 99.6733 LiftProj:8 1475 68.05%
0 0 31.8642 32 99.6733 LiftProj:10 1494 68.03%
0 0 31.9033 31 99.6733 Cuts:8 1513 67.99%
0 0 31.9624 32 99.6733 LiftProj:7 1532 67.93%
0 0 31.9983 32 99.6733 LiftProj:8 1545 67.90%
0 0 32.0710 32 99.6733 LiftProj:6 1562 67.82%
0 0 32.1510 32 99.6733 LiftProj:9 1577 67.74%
0 0 32.2268 32 99.6733 LiftProj:12 1596 67.67%
