0
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 68.5292 26.4627 nan 61.38%
0 0 26.7291 23 68.5292 LiftProj:12 232 61.00%
0+ 0 nan nan 61.8311 26.7291 nan 56.77%
0 0 26.9816 24 61.8311 LiftProj:13 247 56.36%
0 0 27.3531 22 61.8311 Cuts:16 275 55.76%
0 0 27.6404 24 61.8311 Cuts:12 304 55.30%
0 0 27.8862 25 61.8311 Cuts:20 327 54.90%
0 0 28.1295 25 61.8311 Cuts:20 357 54.51%
0 0 28.5592 25 61.8311 Cuts:14 390 53.81%
0 0 28.8496 28 61.8311 LiftProj:11 406 53.34%
0 0 29.2401 29 61.8311 Cuts:14 432 52.71%
0 0 29.6850 27 61.8311 LiftProj:14 455 51.99%
0 0 30.1199 27 61.8311 Cuts:17 487 51.29%
0 0 30.2610 29 61.8311 LiftProj:13 507 51.06%
0 0 30.5748 28 61.8311 Cuts:12 533 50.55%
0 0 30.7933 30 61.8311 Cuts:15 553 50.20%
0 0 30.9259 32 61.8311 LiftProj:10 575 49.98%
0 0 31.0600 31 61.8311 LiftProj:11 600 49.77%
0 0 31.2647 31 61.8311 LiftProj:11 621 49.44%
0 0 31.3791 33 61.8311 LiftProj:13 646 49.25%
0 0 31.6488 31 61.8311 LiftProj:11 666 48.81%
0 0 32.0524 32 61.8311 LiftProj:11 693 48.16%
0 0 32.1059 32 61.8311 Cuts:11 710 48.07%
0 0 32.2685 30 61.8311 LiftProj:8 735 47.81%
0 0 32.3712 29 61.8311 LiftProj:9 757 47.65%
0 0 32.3898 29 61.8311 LiftProj:8 766 47.62%
0 0 32.4792 31 61.8311 LiftProj:10 782 47.47%
0 0 32.5567 32 61.8311 LiftProj:12 797 47.35%
0 0 32.6643 32 61.8311 Cuts:7 825 47.17%
0 0 32.6852 32 61.8311 LiftProj:8 837 47.14%
0 0 32.7859 32 61.8311 LiftProj:8 854 46.98%
0 0 32.8388 30 61.8311 LiftProj:9 869 46.89%
0 0 32.9146 31 61.8311 LiftProj:6 888 46.77%
0 0 32.9383 32 61.8311 LiftProj:5 901 46.73%
0 0 32.9896 32 61.8311 LiftProj:8 919 46.65%
0 0 33.0921 32 61.8311 LiftProj:7 935 46.48%
0 0 33.1943 32 61.8311 LiftProj:7 955 46.31%
0 0 33.2233 32 61.8311 LiftProj:8 971 46.27%
0 0 33.2788 30 61.8311 LiftProj:4 996 46.18%
0 0 33.3025 32 61.8311 Cuts:12 1009 46.14%
0 0 33.3378 32 61.8311 LiftProj:4 1025 46.08%
0 0 33.3785 32 61.8311 Cuts:8 1037 46.02%
0 0 33.4064 32 61.8311 LiftProj:8 1053 45.97%
0 0 33.4316 31 61.8311 LiftProj:6 1064 45.93%
0 0 33.4659 32 61.8311 LiftProj:5 1075 45.88%
0 0 33.4770 32 61.8311 LiftProj:3 1083 45.86%
0 0 33.4795 32 61.8311 LiftProj:1 1087 45.85%
0+ 0 nan nan 50.4729 33.4795 nan 33.67%
0+ 0 nan nan 49.1041 33.4795 nan 31.82%
0 2 33.4795 32 49.1041 33.4911 1087 31.80%
CPXPARAM_MIP_Cuts_Gomory-LiftProj:Gomory 50
CPXPARAM_MIP_Cuts_Gomory-LiftProj:LiftProj 0
3
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 136.4723 0.0000 nan 100.00%
0+ 0 nan nan 75.0384 0.0000 nan 100.00%
0 0 0.0000 24 75.0384 0.0000 120 100.00%
0+ 0 nan nan 36.5345 0.0000 nan 100.00%
0+ 0 nan nan 33.9942 0.0000 nan 100.00%
0+ 0 nan nan 31.0672 0.0000 nan 100.00%
0 2 0.0000 22 31.0672 0.0000 120 100.00%
CPXPARAM_MIP_Cuts_Gomory-LiftProj:Gomory 0
CPXPARAM_MIP_Cuts_Gomory-LiftProj:LiftProj 0
4
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 115.1924 0.0000 nan 100.00%
0+ 0 nan nan 108.1598 0.0000 nan 100.00%
0+ 0 nan nan 98.2525 0.0000 nan 100.00%
0 0 43.8454 17 98.2525 43.8454 151 55.37%
0+ 0 nan nan 69.2925 43.8454 nan 36.72%
0 0 43.8454 17 69.2925 Cuts:10 171 36.72%
0+ 0 nan nan 63.6842 43.8454 nan 31.15%
0 0 44.4122 22 63.6842 Cuts:13 201 30.26%
0 0 44.4526 19 63.6842 Cuts:17 222 30.20%
0 0 44.5514 22 63.6842 Cuts:18 242 30.04%
0 0 44.7967 23 63.6842 Cuts:25 265 29.66%
0 0 44.8456 22 63.6842 Cuts:17 287 29.58%
0 0 44.8792 26 63.6842 Cuts:15 309 29.53%
0 0 44.8865 25 63.6842 Cuts:19 327 29.52%
0 0 44.9394 28 63.6842 LiftProj:11 343 29.43%
0 0 44.9866 29 63.6842 Cuts:15 366 29.36%
0 0 45.1317 32 63.6842 Cuts:22 387 29.13%
0 0 45.1722 30 63.6842 LiftProj:11 402 29.07%
0 0 45.2236 29 63.6842 LiftProj:11 416 28.99%
0 0 45.4336 29 63.6842 LiftProj:11 441 28.66%
0 0 45.4716 31 63.6842 LiftProj:13 455 28.60%
0 0 45.6113 32 63.6842 LiftProj:15 474 28.38%
0 0 45.6331 33 63.6842 LiftProj:10 480 28.34%
0 0 45.7101 32 63.6842 LiftProj:12 500 28.22%
0 0 45.7942 31 63.6842 LiftProj:14 524 28.09%
0 0 45.8908 31 63.6842 Cuts:12 546 27.94%
0 0 45.9430 33 63.6842 LiftProj:11 555 27.86%
0 0 45.9678 33 63.6842 LiftProj:15 562 27.82%
0 0 46.0184 33 63.6842 LiftProj:14 573 27.74%
0 0 46.0466 33 63.6842 LiftProj:12 587 27.70%
0 0 46.1622 37 63.6842 LiftProj:11 613 27.51%
0 0 46.1990 36 63.6842 LiftProj:13 632 27.46%
0 0 46.2584 33 63.6842 LiftProj:13 650 27.36%
0 0 46.3192 32 63.6842 LiftProj:16 675 27.27%
0 0 46.3866 32 63.6842 LiftProj:12 687 27.16%
0 0 46.4326 32 63.6842 LiftProj:13 709 27.09%
0 0 46.4602 32 63.6842 LiftProj:14 725 27.05%
0 0 46.5271 34 63.6842 LiftProj:11 741 26.94%
0 0 46.6335 32 63.6842 LiftProj:13 762 26.77%
0 0 46.7183 32 63.6842 LiftProj:11 785 26.64%
0 0 46.7665 37 63.6842 LiftProj:10 799 26.56%
0 0 46.7943 36 63.6842 LiftProj:11 809 26.52%
0 0 46.8919 31 63.6842 LiftProj:12 833 26.37%
0 0 46.9307 35 63.6842 LiftProj:11 848 26.31%
0 0 47.0328 34 63.6842 LiftProj:12 871 26.15%
0 0 47.0546 33 63.6842 LiftProj:9 884 26.11%
0 0 47.0680 34 63.6842 LiftProj:7 890 26.09%
0+ 0 nan nan 55.3179 47.0680 nan 14.91%
0 2 47.0808 32 55.3179 47.1033 890 14.85%
CPXPARAM_MIP_Cuts_Gomory-LiftProj:Gomory 41
CPXPARAM_MIP_Cuts_Gomory-LiftProj:LiftProj 1
5
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 115.1924 0.0000 nan 100.00%
0+ 0 nan nan 108.1598 0.0000 nan 100.00%
0+ 0 nan nan 79.8300 0.0000 nan 100.00%
0 0 0.0000 27 79.8300 0.0000 119 100.00%
0+ 0 nan nan 36.1020 0.0000 nan 100.00%
0 0 0.0000 21 36.1020 Cuts:4 125 100.00%
0 0 0.0000 22 36.1020 Cuts:6 142 100.00%
0+ 0 nan nan 29.1574 0.0000 nan 100.00%
0+ 0 nan nan 24.6868 0.0000 nan 100.00%
0+ 0 nan nan 23.0685 0.0000 nan 100.00%
0 2 0.0000 20 23.0685 0.0000 142 100.00%
CPXPARAM_MIP_Cuts_Gomory-LiftProj:Gomory 0
CPXPARAM_MIP_Cuts_Gomory-LiftProj:LiftProj 0
6
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 115.1924 0.0000 nan 100.00%
0+ 0 nan nan 81.9438 0.0000 nan 100.00%
0 0 43.8454 12 81.9438 43.8454 158 46.49%
0+ 0 nan nan 60.6985 43.8454 nan 27.77%
0 0 43.8454 10 60.6985 Cuts:11 171 27.77%
0+ 0 nan nan 50.4435 43.8454 nan 13.08%
0 0 44.0454 22 50.4435 Cuts:11 200 12.68%
0 0 44.3125 24 50.4435 Cuts:8 211 12.15%
0 0 44.6017 21 50.4435 Cuts:11 231 11.58%
0 0 44.6202 21 50.4435 Cuts:12 239 11.54%
0 0 44.6392 21 50.4435 Cuts:10 252 11.51%
0 0 44.7077 21 50.4435 Cuts:8 268 11.37%
0 0 44.7832 22 50.4435 Cuts:11 280 11.22%
0 0 44.8251 20 50.4435 LiftProj:9 296 11.14%
0 0 44.8358 23 50.4435 LiftProj:9 302 11.12%
0 0 45.0071 22 50.4435 LiftProj:10 329 10.78%
0 0 45.1507 23 50.4435 LiftProj:9 356 10.49%
0 0 45.2254 22 50.4435 LiftProj:9 374 10.34%
0 0 45.2480 25 50.4435 LiftProj:8 383 10.30%
0 0 45.3229 24 50.4435 LiftProj:8 398 10.15%
0 0 45.3586 24 50.4435 LiftProj:9 407 10.08%
0 0 45.3945 22 50.4435 LiftProj:9 422 10.01%
0 0 45.5753 20 50.4435 LiftProj:8 446 9.65%
0 0 45.6480 23 50.4435 LiftProj:9 457 9.51%
0 0 45.7980 21 50.4435 LiftProj:9 481 9.21%
0 0 45.8383 21 50.4435 LiftProj:7 493 9.13%
0 0 45.8733 22 50.4435 LiftProj:8 504 9.06%
0 0 45.9151 23 50.4435 LiftProj:8 512 8.98%
0 0 45.9298 24 50.4435 LiftProj:8 524 8.95%
0 0 46.0584 22 50.4435 LiftProj:11 538 8.69%
0 0 46.1541 22 50.4435 LiftProj:7 553 8.50%
0 0 46.1928 20 50.4435 LiftProj:8 569 8.43%
0 0 46.2067 22 50.4435 LiftProj:8 577 8.40%
0 0 46.2245 24 50.4435 LiftProj:8 589 8.36%
0 0 46.3317 21 50.4435 LiftProj:8 602 8.15%
0 0 46.4311 22 50.4435 LiftProj:8 616 7.95%
0 0 46.4761 22 50.4435 LiftProj:7 632 7.87%
0 0 46.4880 24 50.4435 LiftProj:8 640 7.84%
0 0 46.4926 24 50.4435 LiftProj:5 648 7.83%
0+ 0 nan nan 50.4210 46.4926 nan 7.79%
0 2 47.1254 12 50.4210 47.3075 648 6.17%
CPXPARAM_MIP_Cuts_Gomory-LiftProj:Gomory 32
CPXPARAM_MIP_Cuts_Gomory-LiftProj:LiftProj 1
7
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 115.1924 0.0000 nan 100.00%
0+ 0 nan nan 81.9438 0.0000 nan 100.00%
0 0 0.0000 23 81.9438 0.0000 124 100.00%
0+ 0 nan nan 22.7644 0.0000 nan 100.00%
0 0 0.0000 15 22.7644 Cuts:4 133 100.00%
0+ 0 nan nan 14.7169 0.0000 nan 100.00%
0 0 0.0000 20 14.7169 Cuts:20 188 100.00%
0+ 0 nan nan 12.1384 0.0000 nan 100.00%
0 0 0.0000 16 12.1384 Cuts:5 203 100.00%
0 0 0.0000 18 12.1384 Cuts:17 245 100.00%
0 2 0.0000 14 12.1384 0.0000 245 100.00%
CPXPARAM_MIP_Cuts_Gomory-LiftProj:Gomory 0
CPXPARAM_MIP_Cuts_Gomory-LiftProj:LiftProj 1
8
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 131.6037 0.0000 nan 100.00%
0+ 0 nan nan 111.2422 0.0000 nan 100.00%
0 0 56.1710 14 111.2422 56.1710 148 49.51%
0+ 0 nan nan 111.0462 56.1710 nan 49.42%
0 0 56.1809 20 111.0462 Cuts:14 170 49.41%
0+ 0 nan nan 90.7142 56.1809 nan 38.07%
0 0 56.6857 21 90.7142 Cuts:22 199 37.51%
0 0 57.0519 25 90.7142 Cuts:18 214 37.11%
0 0 57.2376 27 90.7142 Cuts:19 242 36.90%
0+ 0 nan nan 87.8995 57.2376 nan 34.88%
0 0 57.2543 28 87.8995 Cuts:12 261 34.86%
0 0 57.2691 28 87.8995 LiftProj:12 274 34.85%
0+ 0 nan nan 79.4430 57.2691 nan 27.91%
0 0 57.2833 28 79.4430 LiftProj:19 287 27.89%
0 0 57.3200 29 79.4430 LiftProj:14 299 27.85%
0 0 57.3928 29 79.4430 LiftProj:18 316 27.76%
0 0 57.4690 27 79.4430 Cuts:18 328 27.66%
0 0 57.4839 27 79.4430 LiftProj:14 338 27.64%
0+ 0 nan nan 76.7492 57.4839 nan 25.10%
0 0 57.5427 30 76.7492 LiftProj:15 356 25.03%
0 0 57.5759 28 76.7492 LiftProj:17 370 24.98%
0 0 57.6097 31 76.7492 LiftProj:12 384 24.94%
0 0 57.6239 31 76.7492 LiftProj:14 394 24.92%
0 0 57.7298 31 76.7492 LiftProj:17 427 24.78%
0 0 57.7432 30 76.7492 LiftProj:11 435 24.76%
0 0 57.7733 31 76.7492 LiftProj:9 447 24.72%
0 0 57.7881 30 76.7492 LiftProj:11 455 24.71%
0 0 57.8442 33 76.7492 LiftProj:10 476 24.63%
0 0 57.8893 31 76.7492 LiftProj:13 485 24.57%
0 0 57.9367 31 76.7492 Cuts:21 503 24.51%
0 0 57.9802 30 76.7492 LiftProj:15 521 24.46%
0 0 57.9936 32 76.7492 LiftProj:14 529 24.44%
0 0 58.0589 31 76.7492 LiftProj:10 545 24.35%
0 0 58.0976 32 76.7492 LiftProj:14 557 24.30%
0 0 58.1180 34 76.7492 LiftProj:12 567 24.28%
0 0 58.1491 33 76.7492 LiftProj:11 576 24.23%
0 0 58.1896 31 76.7492 LiftProj:16 589 24.18%
0 0 58.1996 32 76.7492 LiftProj:14 596 24.17%
0+ 0 nan nan 72.5879 58.1996 nan 19.82%
0+ 0 nan nan 72.5510 58.1996 nan 19.78%
0 2 58.1996 32 72.5510 58.2018 596 19.78%
CPXPARAM_MIP_Cuts_Gomory-LiftProj:Gomory 31
CPXPARAM_MIP_Cuts_Gomory-LiftProj:LiftProj 6
9
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 131.6037 0.0000 nan 100.00%
0+ 0 nan nan 111.2422 0.0000 nan 100.00%
0 0 0.0000 28 111.2422 0.0000 121 100.00%
0+ 0 nan nan 69.1407 0.0000 nan 100.00%
0 0 0.0000 23 69.1407 Cuts:2 138 100.00%
0+ 0 nan nan 51.4963 0.0000 nan 100.00%
0 0 0.0000 25 51.4963 Cuts:18 192 100.00%
0+ 0 nan nan 42.6887 0.0000 nan 100.00%
0 0 0.0000 23 42.6887 Cuts:14 208 100.00%
0+ 0 nan nan 37.8523 0.0000 nan 100.00%
0+ 0 nan nan 32.5818 0.0000 nan 100.00%
0+ 0 nan nan 28.0763 0.0000 nan 100.00%
0 2 0.0000 22 28.0763 0.0000 208 100.00%
CPXPARAM_MIP_Cuts_Gomory-LiftProj:Gomory 2
CPXPARAM_MIP_Cuts_Gomory-LiftProj:LiftProj 0
10
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 131.6037 0.0000 nan 100.00%
0+ 0 nan nan 99.6733 0.0000 nan 100.00%
0 0 41.1710 14 99.6733 41.1710 157 58.69%
0 0 41.1812 19 99.6733 Cuts:17 183 58.68%
0 0 41.8854 22 99.6733 Cuts:13 207 57.98%
0 0 42.4362 22 99.6733 Cuts:14 225 57.42%
0+ 0 nan nan 84.9732 42.4362 nan 50.06%
0 0 43.0344 23 84.9732 Cuts:15 240 49.36%
0 0 43.8618 23 84.9732 Cuts:21 265 48.38%
0 0 44.3145 24 84.9732 Cuts:16 283 47.85%
0 0 44.7970 25 84.9732 Cuts:19 317 47.28%
0 0 45.3560 24 84.9732 Cuts:18 338 46.62%
0 0 45.4497 26 84.9732 LiftProj:17 359 46.51%
0 0 46.1040 29 84.9732 LiftProj:12 398 45.74%
0 0 46.3363 27 84.9732 LiftProj:16 414 45.47%
0 0 46.6922 30 84.9732 LiftProj:17 450 45.05%
0 0 46.9895 30 84.9732 LiftProj:11 471 44.70%
0 0 47.2956 29 84.9732 LiftProj:14 490 44.34%
0 0 47.7541 30 84.9732 Cuts:12 510 43.80%
0 0 48.0468 29 84.9732 Cuts:19 538 43.46%
0 0 48.1252 31 84.9732 LiftProj:11 556 43.36%
0 0 48.3861 33 84.9732 LiftProj:13 584 43.06%
0 0 48.5089 32 84.9732 LiftProj:13 597 42.91%
0 0 48.5778 33 84.9732 LiftProj:10 606 42.83%
0 0 48.7103 32 84.9732 LiftProj:9 620 42.68%
0 0 48.8157 31 84.9732 LiftProj:9 638 42.55%
0 0 48.9119 32 84.9732 LiftProj:11 648 42.44%
0 0 49.1027 32 84.9732 LiftProj:7 670 42.21%
0 0 49.2367 28 84.9732 LiftProj:11 683 42.06%
0 0 49.2902 31 84.9732 LiftProj:7 692 41.99%
0 0 49.5800 30 84.9732 LiftProj:11 717 41.65%
0 0 49.6688 30 84.9732 LiftProj:12 732 41.55%
0 0 49.8799 32 84.9732 LiftProj:17 758 41.30%
0 0 50.0905 33 84.9732 LiftProj:13 786 41.05%
0 0 50.2580 31 84.9732 LiftProj:7 815 40.85%
0 0 50.3271 32 84.9732 LiftProj:9 838 40.77%
0 0 50.4210 30 84.9732 LiftProj:9 864 40.66%
0 0 50.4634 32 84.9732 LiftProj:11 889 40.61%
0 0 50.4857 32 84.9732 LiftProj:7 898 40.59%
0 0 50.5159 33 84.9732 LiftProj:7 912 40.55%
0 0 50.5794 32 84.9732 LiftProj:12 928 40.48%
0 0 50.6683 32 84.9732 LiftProj:5 944 40.37%
0 0 50.7033 33 84.9732 LiftProj:13 957 40.33%
0 0 50.7301 33 84.9732 LiftProj:8 975 40.30%
0 0 50.7742 31 84.9732 LiftProj:6 992 40.25%
0 0 50.7959 31 84.9732 LiftProj:5 1001 40.22%
0 0 50.8082 33 84.9732 LiftProj:6 1009 40.21%
0 0 50.8169 33 84.9732 LiftProj:5 1014 40.20%
0+ 0 nan nan 66.3875 50.8169 nan 23.45%
0+ 0 nan nan 63.5722 50.8169 nan 20.06%
0 2 50.8169 33 63.5722 50.8212 1014 20.06%
CPXPARAM_MIP_Cuts_Gomory-LiftProj:Gomory 44
CPXPARAM_MIP_Cuts_Gomory-LiftProj:LiftProj 2
11
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 131.6037 0.0000 nan 100.00%
0+ 0 nan nan 99.6733 0.0000 nan 100.00%
0 0 0.0000 23 99.6733 0.0000 120 100.00%
0+ 0 nan nan 65.2931 0.0000 nan 100.00%
0 0 0.0000 19 65.2931 Cuts:5 127 100.00%
0+ 0 nan nan 37.9154 0.0000 nan 100.00%
0 0 0.0000 22 37.9154 Cuts:29 182 100.00%
0+ 0 nan nan 27.9800 0.0000 nan 100.00%
0 0 0.0000 19 27.9800 LiftProj:1 188 100.00%
0 0 0.0000 20 27.9800 Cuts:16 219 100.00%
0+ 0 nan nan 26.1755 0.0000 nan 100.00%
0+ 0 nan nan 22.4214 0.0000 nan 100.00%
0+ 0 nan nan 17.9448 0.0000 nan 100.00%
0 2 0.0000 17 17.9448 0.0000 219 100.00%
CPXPARAM_MIP_Cuts_Gomory-LiftProj:Gomory 1
CPXPARAM_MIP_Cuts_Gomory-LiftProj:LiftProj 0
12
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 110.3567 0.0000 nan 100.00%
0+ 0 nan nan 96.6816 0.0000 nan 100.00%
0 0 34.1191 21 96.6816 34.1191 158 64.71%
0 0 34.4363 22 96.6816 Cuts:11 184 64.38%
0+ 0 nan nan 86.4363 34.4363 nan 60.16%
0 0 35.2821 27 86.4363 Cuts:21 205 59.18%
0+ 0 nan nan 86.2394 35.2821 nan 59.09%
0 0 35.5282 25 86.2394 Cuts:24 228 58.80%
0+ 0 nan nan 81.6977 35.5282 nan 56.51%
0 0 36.4217 25 81.6977 Cuts:19 257 55.42%
0+ 0 nan nan 78.3466 36.4217 nan 53.51%
0 0 36.7946 25 78.3466 Cuts:19 287 53.04%
0+ 0 nan nan 73.5959 36.7946 nan 50.00%
0 0 36.9008 25 73.5959 LiftProj:13 311 49.86%
0 0 37.1595 25 73.5959 LiftProj:16 331 49.51%
0 0 37.2671 27 73.5959 LiftProj:18 340 49.36%
0 0 37.3852 27 73.5959 LiftProj:16 356 49.20%
0 0 37.8611 29 73.5959 LiftProj:17 380 48.56%
0 0 38.2008 31 73.5959 LiftProj:18 401 48.09%
0 0 38.5641 32 73.5959 Cuts:17 429 47.60%
0 0 38.9301 34 73.5959 LiftProj:20 457 47.10%
0 0 39.3657 32 73.5959 LiftProj:18 480 46.51%
0 0 39.9416 34 73.5959 LiftProj:20 515 45.73%
0 0 40.0772 33 73.5959 LiftProj:17 531 45.54%
0 0 40.1619 34 73.5959 LiftProj:15 551 45.43%
0 0 40.2421 35 73.5959 LiftProj:15 572 45.32%
0 0 40.3330 36 73.5959 LiftProj:15 589 45.20%
0 0 40.5203 36 73.5959 LiftProj:16 611 44.94%
0 0 40.9179 35 73.5959 LiftProj:17 647 44.40%
0 0 41.0221 35 73.5959 LiftProj:17 662 44.26%
0 0 41.0649 35 73.5959 LiftProj:22 673 44.20%
0 0 41.1239 34 73.5959 LiftProj:18 690 44.12%
0 0 41.1596 36 73.5959 LiftProj:17 708 44.07%
0 0 41.1931 37 73.5959 Cuts:19 720 44.03%
0 0 41.2677 37 73.5959 LiftProj:13 740 43.93%
0 0 41.3418 35 73.5959 LiftProj:26 753 43.83%
0 0 41.4664 38 73.5959 LiftProj:18 772 43.66%
0 0 41.5690 35 73.5959 LiftProj:16 794 43.52%
0 0 41.6090 34 73.5959 LiftProj:13 810 43.46%
0 0 41.6500 36 73.5959 LiftProj:15 824 43.41%
0 0 41.7021 36 73.5959 LiftProj:13 842 43.34%
0 0 41.7230 39 73.5959 LiftProj:13 855 43.31%
0 0 41.7402 38 73.5959 LiftProj:14 869 43.28%
0 0 41.8179 37 73.5959 LiftProj:12 900 43.18%
0 0 41.8480 37 73.5959 LiftProj:15 917 43.14%
0 0 41.9043 36 73.5959 LiftProj:13 939 43.06%
0 0 41.9361 36 73.5959 LiftProj:16 950 43.02%
0 0 42.0643 38 73.5959 LiftProj:14 974 42.84%
0 0 42.1301 38 73.5959 LiftProj:14 984 42.75%
0 0 42.1907 35 73.5959 LiftProj:12 1011 42.67%
0 0 42.2062 37 73.5959 LiftProj:14 1022 42.65%
0 0 42.2408 36 73.5959 LiftProj:14 1041 42.60%
0 0 42.2501 38 73.5959 LiftProj:12 1053 42.59%
0+ 0 nan nan 61.1783 42.2501 nan 30.94%
0 2 42.2501 38 61.1783 42.2584 1053 30.93%
CPXPARAM_MIP_Cuts_Gomory-LiftProj:Gomory 51
