0
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0 0 0.0000 24 69.8576 Cuts:26 165 100.00%
0 0 0.8466 26 69.8576 Cuts:22 238 98.79%
0 0 3.7132 28 69.8576 Cuts:36 295 94.68%
0 0 5.3487 27 69.8576 Cuts:31 333 92.34%
0 0 6.5456 27 69.8576 Cuts:26 363 90.63%
0 0 7.0726 30 69.8576 Cuts:17 388 89.88%
0 0 7.8870 28 69.8576 Cuts:15 416 88.71%
0 0 8.1842 30 69.8576 Cuts:14 435 88.28%
0 0 8.9202 30 69.8576 Cuts:15 465 87.23%
0 0 9.6530 29 69.8576 LiftProj:11 484 86.18%
0 0 10.5703 30 69.8576 Cuts:12 514 84.87%
0 0 11.1051 30 69.8576 LiftProj:8 534 84.10%
0 0 11.5021 27 69.8576 LiftProj:11 558 83.53%
0+ 0 nan nan 62.5858 11.5021 nan 81.62%
0 0 11.7267 30 62.5858 Cuts:13 578 81.26%
0 0 12.2760 30 62.5858 LiftProj:14 598 80.39%
0 0 12.5322 31 62.5858 Cuts:11 617 79.98%
0 0 12.8496 30 62.5858 LiftProj:7 636 79.47%
0 0 13.2650 31 62.5858 LiftProj:10 662 78.81%
0 0 13.9274 32 62.5858 LiftProj:9 691 77.75%
0 0 14.1999 31 62.5858 Cuts:14 723 77.31%
0 0 14.3737 30 62.5858 LiftProj:5 740 77.03%
0 0 14.5828 30 62.5858 Cuts:13 771 76.70%
0 0 15.1140 30 62.5858 LiftProj:11 794 75.85%
0 0 15.4043 31 62.5858 LiftProj:9 824 75.39%
0 0 15.6299 32 62.5858 LiftProj:13 844 75.03%
0 0 15.7907 30 62.5858 LiftProj:13 865 74.77%
0 0 15.8838 32 62.5858 Cuts:13 882 74.62%
0 0 15.9255 31 62.5858 Cuts:12 894 74.55%
0 0 16.0383 32 62.5858 LiftProj:10 914 74.37%
0 0 16.2983 31 62.5858 Cuts:19 943 73.96%
0 0 16.5990 31 62.5858 LiftProj:11 981 73.48%
0 0 16.7474 32 62.5858 LiftProj:11 1003 73.24%
0 0 16.8577 32 62.5858 LiftProj:9 1017 73.06%
0 0 16.9788 32 62.5858 LiftProj:11 1035 72.87%
0 0 17.0297 32 62.5858 LiftProj:9 1046 72.79%
0 0 17.0823 32 62.5858 LiftProj:9 1056 72.71%
0 0 17.1857 32 62.5858 LiftProj:8 1074 72.54%
0 0 17.2981 32 62.5858 LiftProj:12 1092 72.36%
0 0 17.4374 32 62.5858 LiftProj:11 1111 72.14%
0 0 17.8483 32 62.5858 LiftProj:7 1144 71.48%
0 0 17.9220 30 62.5858 LiftProj:6 1163 71.36%
0 0 17.9881 32 62.5858 LiftProj:9 1176 71.26%
0 0 18.1119 31 62.5858 LiftProj:6 1195 71.06%
0 0 18.1472 31 62.5858 LiftProj:7 1206 71.00%
0 0 18.1801 31 62.5858 LiftProj:6 1218 70.95%
0 0 18.2260 32 62.5858 LiftProj:8 1231 70.88%
0 0 18.2743 32 62.5858 LiftProj:7 1252 70.80%
0 0 18.3837 31 62.5858 LiftProj:10 1273 70.63%
0 0 18.4702 31 62.5858 LiftProj:9 1296 70.49%
0 0 18.5280 32 62.5858 LiftProj:8 1316 70.40%
0 0 18.5479 32 62.5858 LiftProj:6 1329 70.36%
0 0 18.6107 32 62.5858 LiftProj:6 1352 70.26%
0 0 18.6953 32 62.5858 LiftProj:8 1368 70.13%
0 0 18.7429 32 62.5858 LiftProj:8 1393 70.05%
0 0 18.7840 32 62.5858 LiftProj:9 1418 69.99%
0 0 18.8282 32 62.5858 LiftProj:8 1443 69.92%
0 0 18.9443 31 62.5858 LiftProj:10 1471 69.73%
0 0 18.9969 31 62.5858 LiftProj:10 1498 69.65%
0 0 19.0251 32 62.5858 LiftProj:10 1508 69.60%
0 0 19.0918 32 62.5858 LiftProj:7 1532 69.49%
0 0 19.1657 31 62.5858 LiftProj:12 1566 69.38%
0 0 19.2827 32 62.5858 LiftProj:13 1595 69.19%
0 0 19.3287 32 62.5858 LiftProj:9 1616 69.12%
0 0 19.3580 32 62.5858 LiftProj:11 1641 69.07%
0 0 19.5092 31 62.5858 LiftProj:7 1677 68.83%
0 0 19.5301 32 62.5858 LiftProj:5 1688 68.79%
0 0 19.5863 32 62.5858 LiftProj:7 1708 68.70%
0 0 19.7603 30 62.5858 LiftProj:11 1739 68.43%
0 0 19.8204 32 62.5858 LiftProj:13 1757 68.33%
0 0 19.8695 32 62.5858 LiftProj:12 1777 68.25%
0 0 19.9918 31 62.5858 LiftProj:10 1807 68.06%
0 0 20.0147 31 62.5858 LiftProj:8 1825 68.02%
0 0 20.0329 32 62.5858 LiftProj:4 1836 67.99%
0 0 20.0690 31 62.5858 LiftProj:7 1856 67.93%
0 0 20.1117 32 62.5858 LiftProj:10 1873 67.87%
0 0 20.1457 31 62.5858 LiftProj:9 1891 67.81%
0 0 20.1810 31 62.5858 LiftProj:9 1906 67.75%
0 0 20.2113 32 62.5858 LiftProj:7 1925 67.71%
0 0 20.2538 30 62.5858 LiftProj:5 1943 67.64%
0 0 20.2637 32 62.5858 LiftProj:7 1955 67.62%
0+ 0 nan nan 44.8702 20.2637 nan 54.84%
0 2 20.2637 32 44.8702 20.2772 1955 54.81%
CPXPARAM_MIP_Cuts_LiftProj-Gomory-Disjunctive:LiftProj 50
CPXPARAM_MIP_Cuts_LiftProj-Gomory-Disjunctive:Gomory 0
CPXPARAM_MIP_Cuts_LiftProj-Gomory-Disjunctive:Disjunctive 0
3
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 136.4723 0.0000 nan 100.00%
0+ 0 nan nan 69.8576 0.0000 nan 100.00%
0 0 0.0000 23 69.8576 0.0000 128 100.00%
0+ 0 nan nan 52.6772 0.0000 nan 100.00%
0 0 0.0000 16 52.6772 Fract:1 129 100.00%
0+ 0 nan nan 20.1192 0.0000 nan 100.00%
0 0 0.0000 16 20.1192 Cuts:26 174 100.00%
0 0 0.0000 15 20.1192 Fract:2 175 100.00%
0+ 0 nan nan 18.1638 0.0000 nan 100.00%
0 2 0.0000 15 18.1638 0.0000 175 100.00%
CPXPARAM_MIP_Cuts_LiftProj-Gomory-Disjunctive:LiftProj 0
CPXPARAM_MIP_Cuts_LiftProj-Gomory-Disjunctive:Gomory 1
CPXPARAM_MIP_Cuts_LiftProj-Gomory-Disjunctive:Disjunctive 0
4
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 115.1924 0.0000 nan 100.00%
0+ 0 nan nan 108.1598 0.0000 nan 100.00%
0+ 0 nan nan 98.2525 0.0000 nan 100.00%
0 0 10.9280 24 98.2525 10.9280 158 88.88%
0 0 16.0956 26 98.2525 Cuts:24 189 83.62%
0 0 17.8460 29 98.2525 Cuts:37 219 81.84%
0+ 0 nan nan 87.4798 17.8460 nan 79.60%
0 0 20.4797 28 87.4798 Cuts:30 260 76.59%
0 0 21.3899 31 87.4798 Cuts:23 293 75.55%
0 0 22.2498 32 87.4798 Cuts:17 322 74.57%
0 0 22.5105 31 87.4798 LiftProj:12 349 74.27%
0 0 22.7005 30 87.4798 LiftProj:10 367 74.05%
0 0 23.6300 32 87.4798 LiftProj:13 395 72.99%
0 0 24.2307 29 87.4798 LiftProj:15 435 72.30%
0 0 24.6540 31 87.4798 LiftProj:12 455 71.82%
0 0 24.8858 32 87.4798 LiftProj:13 468 71.55%
0 0 24.9216 34 87.4798 Cuts:13 475 71.51%
0 0 25.6697 34 87.4798 LiftProj:13 511 70.66%
0 0 25.8405 33 87.4798 LiftProj:14 530 70.46%
0 0 26.0555 34 87.4798 LiftProj:14 557 70.22%
0 0 26.1747 34 87.4798 LiftProj:13 576 70.08%
0 0 26.2956 33 87.4798 LiftProj:14 590 69.94%
0 0 26.9716 32 87.4798 LiftProj:14 615 69.17%
0 0 27.3466 35 87.4798 LiftProj:17 637 68.74%
0 0 27.5352 34 87.4798 LiftProj:8 654 68.52%
0 0 27.9649 35 87.4798 LiftProj:13 684 68.03%
0 0 28.1171 37 87.4798 Cuts:18 709 67.86%
0 0 28.4170 36 87.4798 LiftProj:13 739 67.52%
0 0 28.6351 37 87.4798 LiftProj:11 757 67.27%
0 0 28.9220 37 87.4798 LiftProj:15 777 66.94%
0 0 28.9831 37 87.4798 LiftProj:11 789 66.87%
0 0 29.2919 34 87.4798 LiftProj:13 814 66.52%
0 0 29.4498 35 87.4798 LiftProj:13 831 66.34%
0 0 29.5275 37 87.4798 LiftProj:13 850 66.25%
0 0 29.6738 36 87.4798 LiftProj:13 874 66.08%
0 0 29.7775 37 87.4798 LiftProj:12 902 65.96%
0 0 29.8809 36 87.4798 LiftProj:12 928 65.84%
0+ 0 nan nan 78.6275 29.8809 nan 62.00%
0 0 29.9060 35 78.6275 LiftProj:9 944 61.96%
0 0 29.9722 37 78.6275 LiftProj:14 960 61.88%
0 0 30.3267 36 78.6275 LiftProj:10 994 61.43%
0 0 30.5129 36 78.6275 Cuts:11 1018 61.19%
0 0 30.5630 35 78.6275 LiftProj:9 1039 61.13%
0 0 30.6027 35 78.6275 LiftProj:7 1057 61.08%
0 0 30.7786 36 78.6275 LiftProj:7 1091 60.86%
0 0 30.8596 36 78.6275 LiftProj:10 1110 60.75%
0 0 30.9072 36 78.6275 LiftProj:10 1133 60.69%
0 0 30.9704 35 78.6275 LiftProj:15 1157 60.61%
0 0 30.9704 35 78.6275 LiftProj:6 1159 60.61%
0 0 31.0000 36 78.6275 LiftProj:6 1176 60.57%
0 0 31.1013 35 78.6275 LiftProj:11 1200 60.44%
0 0 31.1646 35 78.6275 LiftProj:7 1218 60.36%
0 0 31.1956 37 78.6275 LiftProj:8 1235 60.32%
0 0 31.2401 36 78.6275 LiftProj:5 1254 60.27%
0 0 31.2542 37 78.6275 LiftProj:13 1265 60.25%
0+ 0 nan nan 60.5765 31.2542 nan 48.41%
0 2 31.2542 36 60.5765 31.2555 1265 48.40%
CPXPARAM_MIP_Cuts_LiftProj-Gomory-Disjunctive:LiftProj 48
CPXPARAM_MIP_Cuts_LiftProj-Gomory-Disjunctive:Gomory 1
CPXPARAM_MIP_Cuts_LiftProj-Gomory-Disjunctive:Disjunctive 0
5
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 115.1924 0.0000 nan 100.00%
0+ 0 nan nan 108.1598 0.0000 nan 100.00%
0+ 0 nan nan 79.8300 0.0000 nan 100.00%
0 0 0.0000 27 79.8300 0.0000 129 100.00%
0+ 0 nan nan 77.7750 0.0000 nan 100.00%
0 0 0.0000 20 77.7750 Fract:1 133 100.00%
0 0 0.0000 21 77.7750 Cuts:23 163 100.00%
0 0 0.0000 20 77.7750 Cuts:5 172 100.00%
0+ 0 nan nan 56.7740 0.0000 nan 100.00%
0 2 0.0000 20 56.7740 0.0000 172 100.00%
CPXPARAM_MIP_Cuts_LiftProj-Gomory-Disjunctive:LiftProj 0
CPXPARAM_MIP_Cuts_LiftProj-Gomory-Disjunctive:Gomory 1
CPXPARAM_MIP_Cuts_LiftProj-Gomory-Disjunctive:Disjunctive 4
6
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 115.1924 0.0000 nan 100.00%
0+ 0 nan nan 81.9438 0.0000 nan 100.00%
0 0 10.7107 19 81.9438 10.7107 153 86.93%
0+ 0 nan nan 80.6567 10.7107 nan 86.72%
0 0 15.0383 22 80.6567 Cuts:25 178 81.36%
0 0 19.2516 25 80.6567 Cuts:32 212 76.13%
0 0 20.2621 25 80.6567 Cuts:31 238 74.88%
0 0 21.8072 26 80.6567 Cuts:28 282 72.96%
0 0 22.9590 26 80.6567 Cuts:35 322 71.53%
0 0 23.0721 28 80.6567 Cuts:14 342 71.39%
0+ 0 nan nan 68.7487 23.0721 nan 66.44%
0 0 23.1717 28 68.7487 LiftProj:13 354 66.30%
0 0 23.2545 28 68.7487 LiftProj:12 366 66.17%
0 0 23.5693 25 68.7487 LiftProj:12 383 65.72%
0 0 23.8107 24 68.7487 Cuts:14 397 65.37%
0 0 23.8988 26 68.7487 LiftProj:13 409 65.24%
0 0 23.9711 26 68.7487 Cuts:16 421 65.13%
0 0 24.1008 29 68.7487 LiftProj:14 432 64.94%
0 0 24.4182 27 68.7487 Cuts:15 457 64.48%
0 0 24.7397 28 68.7487 LiftProj:14 470 64.01%
0 0 25.9496 28 68.7487 LiftProj:11 507 62.25%
0 0 26.3770 30 68.7487 LiftProj:11 522 61.63%
0 0 26.9810 30 68.7487 LiftProj:12 543 60.75%
0 0 27.1246 28 68.7487 LiftProj:7 561 60.55%
0 0 27.2601 28 68.7487 LiftProj:11 570 60.35%
0 0 27.4323 32 68.7487 Cuts:15 592 60.10%
0 0 27.4387 32 68.7487 LiftProj:12 600 60.09%
0 0 27.9440 30 68.7487 LiftProj:11 624 59.35%
0 0 28.2084 31 68.7487 Cuts:11 647 58.97%
0+ 0 nan nan 68.2137 28.2084 nan 58.65%
0 0 28.3277 32 68.2137 LiftProj:10 662 58.47%
0 0 28.5447 30 68.2137 LiftProj:10 682 58.15%
0 0 28.7608 30 68.2137 LiftProj:10 711 57.84%
0 0 28.9888 29 68.2137 LiftProj:10 735 57.50%
0 0 29.1475 30 68.2137 LiftProj:11 759 57.27%
0 0 29.2910 30 68.2137 LiftProj:14 774 57.06%
0 0 29.4530 29 68.2137 LiftProj:10 792 56.82%
0 0 29.6654 29 68.2137 LiftProj:8 818 56.51%
0 0 29.6654 29 68.2137 LiftProj:11 820 56.51%
0 0 29.7160 30 68.2137 LiftProj:11 830 56.44%
0 0 29.8361 31 68.2137 LiftProj:11 851 56.26%
0 0 29.9457 30 68.2137 LiftProj:14 870 56.10%
0 0 30.0670 30 68.2137 LiftProj:9 891 55.92%
0 0 30.1984 32 68.2137 LiftProj:8 908 55.73%
0 0 30.2484 30 68.2137 LiftProj:12 924 55.66%
0 0 30.3431 31 68.2137 LiftProj:12 943 55.52%
0 0 30.4940 31 68.2137 LiftProj:7 969 55.30%
0 0 30.5817 32 68.2137 LiftProj:11 988 55.17%
0 0 30.6579 31 68.2137 LiftProj:8 1014 55.06%
0 0 30.6887 31 68.2137 LiftProj:9 1030 55.01%
0 0 30.7775 31 68.2137 LiftProj:7 1061 54.88%
0 0 30.8082 31 68.2137 LiftProj:7 1073 54.84%
0 0 30.8553 31 68.2137 LiftProj:6 1088 54.77%
0 0 30.9689 31 68.2137 LiftProj:9 1118 54.60%
0 0 31.0866 31 68.2137 LiftProj:10 1138 54.43%
0 0 31.1901 31 68.2137 LiftProj:9 1164 54.28%
0 0 31.2520 32 68.2137 LiftProj:6 1175 54.19%
0 0 31.2934 31 68.2137 LiftProj:8 1198 54.12%
0 0 31.3198 31 68.2137 LiftProj:8 1213 54.09%
0 0 31.3980 31 68.2137 LiftProj:8 1228 53.97%
0 0 31.5153 31 68.2137 LiftProj:9 1250 53.80%
0 0 31.6260 31 68.2137 LiftProj:10 1266 53.64%
0 0 31.7153 32 68.2137 LiftProj:10 1287 53.51%
0 0 31.8682 31 68.2137 LiftProj:7 1311 53.28%
0 0 31.9518 31 68.2137 LiftProj:8 1335 53.16%
0 0 32.0286 30 68.2137 LiftProj:7 1358 53.05%
0 0 32.0738 31 68.2137 LiftProj:9 1376 52.98%
0 0 32.1203 32 68.2137 LiftProj:9 1390 52.91%
0 0 32.1318 31 68.2137 LiftProj:9 1403 52.90%
0+ 0 nan nan 53.9221 32.1318 nan 40.41%
0+ 0 nan nan 51.5215 32.1318 nan 37.63%
0 2 32.1318 31 51.5215 32.1483 1403 37.60%
CPXPARAM_MIP_Cuts_LiftProj-Gomory-Disjunctive:LiftProj 48
CPXPARAM_MIP_Cuts_LiftProj-Gomory-Disjunctive:Gomory 0
CPXPARAM_MIP_Cuts_LiftProj-Gomory-Disjunctive:Disjunctive 0
7
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 115.1924 0.0000 nan 100.00%
0+ 0 nan nan 81.9438 0.0000 nan 100.00%
0 0 0.0000 23 81.9438 0.0000 123 100.00%
0+ 0 nan nan 62.3577 0.0000 nan 100.00%
0+ 0 nan nan 41.4305 0.0000 nan 100.00%
0+ 0 nan nan 30.7090 0.0000 nan 100.00%
0 2 0.0000 16 30.7090 0.0000 123 100.00%
CPXPARAM_MIP_Cuts_LiftProj-Gomory-Disjunctive:LiftProj 0
CPXPARAM_MIP_Cuts_LiftProj-Gomory-Disjunctive:Gomory 0
CPXPARAM_MIP_Cuts_LiftProj-Gomory-Disjunctive:Disjunctive 0
8
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 131.6037 0.0000 nan 100.00%
0+ 0 nan nan 111.2422 0.0000 nan 100.00%
0+ 0 nan nan 109.8445 0.0000 nan 100.00%
0 0 16.8750 23 109.8445 16.8750 153 84.64%
0 0 18.9170 29 109.8445 Cuts:21 189 82.78%
0 0 22.6368 31 109.8445 Cuts:35 221 79.39%
0 0 24.3021 29 109.8445 Cuts:34 249 77.88%
0 0 26.0237 29 109.8445 Cuts:22 282 76.31%
0 0 26.6955 31 109.8445 Cuts:34 311 75.70%
0 0 26.9252 32 109.8445 Cuts:17 323 75.49%
0 0 27.7209 32 109.8445 Cuts:16 350 74.76%
0+ 0 nan nan 103.2988 27.7209 nan 73.16%
0 0 28.5833 32 103.2988 LiftProj:16 375 72.33%
0 0 29.1146 33 103.2988 Cuts:21 413 71.82%
0 0 29.3617 33 103.2988 LiftProj:11 424 71.58%
0 0 30.1980 33 103.2988 Cuts:16 451 70.77%
0 0 30.4743 34 103.2988 LiftProj:15 458 70.50%
0 0 30.6728 35 103.2988 LiftProj:16 481 70.31%
0 0 30.6728 35 103.2988 LiftProj:14 485 70.31%
0 0 31.0780 34 103.2988 LiftProj:13 505 69.91%
0 0 31.5193 34 103.2988 Cuts:22 523 69.49%
0 0 32.2718 34 103.2988 Cuts:17 546 68.76%
0 0 32.6416 33 103.2988 Cuts:19 569 68.40%
0 0 32.8408 34 103.2988 Cuts:16 581 68.21%
0 0 33.0926 36 103.2988 LiftProj:14 606 67.96%
0 0 33.3454 33 103.2988 LiftProj:12 629 67.72%
0 0 33.7914 36 103.2988 LiftProj:11 660 67.29%
0 0 33.9452 36 103.2988 Cuts:18 679 67.14%
0 0 34.1582 35 103.2988 LiftProj:11 695 66.93%
0 0 34.3545 35 103.2988 Cuts:15 715 66.74%
0 0 34.3825 34 103.2988 LiftProj:10 722 66.72%
0 0 34.4866 36 103.2988 LiftProj:17 733 66.61%
0 0 35.1261 33 103.2988 Cuts:17 768 66.00%
0 0 35.5930 34 103.2988 LiftProj:10 797 65.54%
0 0 35.6314 34 103.2988 LiftProj:15 809 65.51%
0 0 35.6491 36 103.2988 Cuts:13 820 65.49%
0 0 35.8438 35 103.2988 LiftProj:14 844 65.30%
0 0 35.9210 35 103.2988 LiftProj:8 858 65.23%
0 0 36.0778 35 103.2988 LiftProj:7 886 65.07%
0 0 36.1136 35 103.2988 LiftProj:13 901 65.04%
0 0 36.3412 33 103.2988 Cuts:13 925 64.82%
0 0 36.5626 36 103.2988 LiftProj:22 960 64.60%
0 0 36.7675 35 103.2988 LiftProj:14 994 64.41%
0 0 36.8959 35 103.2988 LiftProj:9 1015 64.28%
0 0 36.8959 35 103.2988 LiftProj:8 1020 64.28%
0+ 0 nan nan 78.3471 36.8959 nan 52.91%
0 2 36.8959 35 78.3471 36.9163 1020 52.88%
CPXPARAM_MIP_Cuts_LiftProj-Gomory-Disjunctive:LiftProj 48
CPXPARAM_MIP_Cuts_LiftProj-Gomory-Disjunctive:Gomory 0
CPXPARAM_MIP_Cuts_LiftProj-Gomory-Disjunctive:Disjunctive 2
9
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 131.6037 0.0000 nan 100.00%
0+ 0 nan nan 111.2422 0.0000 nan 100.00%
0 0 0.0000 27 111.2422 0.0000 128 100.00%
0+ 0 nan nan 94.5662 0.0000 nan 100.00%
0 0 0.0000 23 94.5662 Disjcuts:5 140 100.00%
0 0 0.0000 22 94.5662 Cuts:39 193 100.00%
0+ 0 nan nan 73.7393 0.0000 nan 100.00%
0 0 0.0000 22 73.7393 Cuts:5 205 100.00%
0+ 0 nan nan 72.4622 0.0000 nan 100.00%
0+ 0 nan nan 65.0940 0.0000 nan 100.00%
0 2 0.0000 21 65.0940 0.0000 205 100.00%
CPXPARAM_MIP_Cuts_LiftProj-Gomory-Disjunctive:LiftProj 0
CPXPARAM_MIP_Cuts_LiftProj-Gomory-Disjunctive:Gomory 0
CPXPARAM_MIP_Cuts_LiftProj-Gomory-Disjunctive:Disjunctive 2
10
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 131.6037 0.0000 nan 100.00%
0+ 0 nan nan 99.6733 0.0000 nan 100.00%
0 0 0.0000 23 99.6733 0.0000 139 100.00%
0 0 1.8891 26 99.6733 Cuts:31 216 98.10%
0 0 5.8327 26 99.6733 Cuts:32 256 94.15%
0 0 9.2667 30 99.6733 Cuts:34 307 90.70%
0 0 12.0546 29 99.6733 Cuts:46 349 87.91%
0 0 14.2223 28 99.6733 Cuts:41 386 85.73%
0 0 14.8872 30 99.6733 Cuts:14 414 85.06%
0 0 15.6938 30 99.6733 Cuts:13 436 84.25%
0 0 16.2862 31 99.6733 Cuts:16 459 83.66%
0 0 17.3773 29 99.6733 Cuts:13 494 82.57%
0 0 18.1505 28 99.6733 Cuts:15 518 81.79%
0 0 18.7103 30 99.6733 LiftProj:12 551 81.23%
0 0 19.3340 30 99.6733 Cuts:15 581 80.60%
0 0 19.5932 32 99.6733 Cuts:14 599 80.34%
0 0 19.8538 29 99.6733 Cuts:19 624 80.08%
0 0 20.2752 32 99.6733 Cuts:12 654 79.66%
0 0 20.9646 30 99.6733 LiftProj:11 684 78.97%
0 0 21.5074 29 99.6733 Cuts:15 713 78.42%
0 0 22.5161 31 99.6733 LiftProj:11 737 77.41%
0 0 23.3661 29 99.6733 LiftProj:13 766 76.56%
0 0 23.8984 32 99.6733 LiftProj:10 793 76.02%
0 0 24.5978 31 99.6733 LiftProj:10 818 75.32%
0 0 24.8600 28 99.6733 LiftProj:17 842 75.06%
0 0 25.4308 29 99.6733 Cuts:15 875 74.49%
0 0 26.3227 31 99.6733 Cuts:12 908 73.59%
0 0 27.0222 30 99.6733 LiftProj:11 929 72.89%
0 0 27.3475 30 99.6733 LiftProj:16 954 72.56%
0 0 27.5363 30 99.6733 LiftProj:11 972 72.37%
0 0 27.6137 31 99.6733 LiftProj:10 984 72.30%
0 0 27.7504 31 99.6733 LiftProj:8 1006 72.16%
0 0 27.8881 32 99.6733 LiftProj:12 1031 72.02%
0 0 28.2430 30 99.6733 LiftProj:9 1061 71.66%
