0
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0 0 30.5565 28 62.5858 LiftProj:14 487 51.18%
0 0 30.6317 29 62.5858 LiftProj:10 497 51.06%
0 0 30.9900 29 62.5858 LiftProj:10 527 50.48%
0 0 31.2841 30 62.5858 LiftProj:11 557 50.01%
0 0 31.8306 27 62.5858 LiftProj:11 590 49.14%
0 0 31.9621 28 62.5858 LiftProj:12 614 48.93%
0 0 32.1459 29 62.5858 LiftProj:13 637 48.64%
0 0 32.1661 29 62.5858 LiftProj:9 655 48.60%
0 0 32.1783 31 62.5858 LiftProj:10 664 48.59%
0 0 32.3521 29 62.5858 LiftProj:11 690 48.31%
0 0 32.4986 28 62.5858 LiftProj:15 710 48.07%
0 0 32.5581 32 62.5858 LiftProj:10 721 47.98%
0 0 32.6491 31 62.5858 LiftProj:9 737 47.83%
0+ 0 nan nan 62.3744 32.6491 nan 47.66%
0 0 32.7198 31 62.3744 LiftProj:11 757 47.54%
0 0 32.7874 29 62.3744 LiftProj:9 774 47.43%
0 0 32.8414 30 62.3744 LiftProj:10 790 47.35%
0 0 32.9274 32 62.3744 LiftProj:12 824 47.21%
0 0 32.9862 31 62.3744 LiftProj:9 850 47.12%
0 0 33.0559 30 62.3744 LiftProj:7 871 47.00%
0 0 33.1149 32 62.3744 LiftProj:8 885 46.91%
0 0 33.1205 32 62.3744 LiftProj:3 890 46.90%
0+ 0 nan nan 55.4620 33.1205 nan 40.28%
0+ 0 nan nan 49.1041 33.1205 nan 32.55%
0+ 0 nan nan 45.1778 33.1205 nan 26.69%
0 2 33.1205 32 45.1778 33.1488 890 26.63%
CPXPARAM_MIP_Cuts_LiftProj 42
3
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 136.4723 0.0000 nan 100.00%
0+ 0 nan nan 75.0384 0.0000 nan 100.00%
0 0 0.0000 24 75.0384 0.0000 120 100.00%
0+ 0 nan nan 36.5345 0.0000 nan 100.00%
0+ 0 nan nan 33.9942 0.0000 nan 100.00%
0+ 0 nan nan 31.0672 0.0000 nan 100.00%
0 2 0.0000 22 31.0672 0.0000 120 100.00%
CPXPARAM_MIP_Cuts_LiftProj 0
4
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 115.1924 0.0000 nan 100.00%
0+ 0 nan nan 108.1598 0.0000 nan 100.00%
0+ 0 nan nan 98.2525 0.0000 nan 100.00%
0 0 43.8454 17 98.2525 43.8454 151 55.37%
0+ 0 nan nan 69.2925 43.8454 nan 36.72%
0 0 43.8454 11 69.2925 LiftProj:5 159 36.72%
0+ 0 nan nan 60.4217 43.8454 nan 27.43%
0 0 43.8454 16 60.4217 LiftProj:5 172 27.43%
0 0 43.8654 29 60.4217 LiftProj:6 192 27.40%
0 0 44.0140 26 60.4217 LiftProj:8 205 27.16%
0 0 44.0385 28 60.4217 LiftProj:8 213 27.11%
0 0 44.1835 29 60.4217 LiftProj:11 229 26.87%
0 0 44.2673 31 60.4217 LiftProj:11 238 26.74%
0 0 44.3610 33 60.4217 LiftProj:12 262 26.58%
0 0 44.4532 31 60.4217 LiftProj:14 279 26.43%
0 0 44.5808 32 60.4217 LiftProj:12 296 26.22%
0 0 44.7226 32 60.4217 LiftProj:14 318 25.98%
0 0 44.8605 30 60.4217 LiftProj:14 345 25.75%
0 0 44.9041 30 60.4217 LiftProj:15 359 25.68%
0 0 44.9215 31 60.4217 LiftProj:14 367 25.65%
0 0 45.0584 32 60.4217 LiftProj:16 401 25.43%
0 0 45.0758 32 60.4217 LiftProj:13 410 25.40%
0 0 45.1155 33 60.4217 LiftProj:12 424 25.33%
0 0 45.1274 34 60.4217 LiftProj:12 430 25.31%
0 0 45.1851 31 60.4217 LiftProj:15 447 25.22%
0 0 45.2587 33 60.4217 LiftProj:15 466 25.10%
0 0 45.3473 31 60.4217 LiftProj:15 496 24.95%
0 0 45.3882 31 60.4217 LiftProj:15 511 24.88%
0 0 45.4271 31 60.4217 LiftProj:16 526 24.82%
0 0 45.4853 31 60.4217 LiftProj:19 551 24.72%
0 0 45.5417 30 60.4217 LiftProj:16 563 24.63%
0 0 45.5835 33 60.4217 LiftProj:11 578 24.56%
0 0 45.6312 32 60.4217 LiftProj:10 589 24.48%
0 0 45.7953 33 60.4217 LiftProj:13 617 24.21%
0 0 45.8917 32 60.4217 LiftProj:13 641 24.05%
0 0 45.9674 33 60.4217 LiftProj:13 658 23.92%
0 0 45.9919 33 60.4217 LiftProj:18 667 23.88%
0 0 46.0551 35 60.4217 LiftProj:12 682 23.78%
0 0 46.1160 34 60.4217 LiftProj:11 700 23.68%
0 0 46.1532 33 60.4217 LiftProj:13 716 23.61%
0 0 46.3030 34 60.4217 LiftProj:11 745 23.37%
0 0 46.3594 34 60.4217 LiftProj:13 762 23.27%
0 0 46.4321 32 60.4217 LiftProj:14 777 23.15%
0 0 46.4483 36 60.4217 LiftProj:9 794 23.13%
0+ 0 nan nan 54.5576 46.4483 nan 14.86%
0 2 46.5035 30 54.5576 46.5135 794 14.74%
CPXPARAM_MIP_Cuts_LiftProj 40
5
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 115.1924 0.0000 nan 100.00%
0+ 0 nan nan 108.1598 0.0000 nan 100.00%
0+ 0 nan nan 79.8300 0.0000 nan 100.00%
0 0 0.0000 27 79.8300 0.0000 119 100.00%
0+ 0 nan nan 36.1020 0.0000 nan 100.00%
0 0 0.0000 21 36.1020 LiftProj:2 124 100.00%
0 0 0.0000 20 36.1020 LiftProj:7 154 100.00%
0+ 0 nan nan 27.2850 0.0000 nan 100.00%
0 0 0.0000 19 27.2850 LiftProj:1 157 100.00%
0+ 0 nan nan 20.7487 0.0000 nan 100.00%
0 2 0.0000 19 20.7487 0.0000 157 100.00%
CPXPARAM_MIP_Cuts_LiftProj 1
6
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 115.1924 0.0000 nan 100.00%
0+ 0 nan nan 81.9438 0.0000 nan 100.00%
0 0 43.8454 12 81.9438 43.8454 158 46.49%
0+ 0 nan nan 60.6985 43.8454 nan 27.77%
0 0 43.8454 7 60.6985 LiftProj:6 165 27.77%
0+ 0 nan nan 52.2508 43.8454 nan 16.09%
0 0 43.8454 13 52.2508 LiftProj:4 177 16.09%
0+ 0 nan nan 50.4435 43.8454 nan 13.08%
0 0 43.9596 22 50.4435 LiftProj:6 199 12.85%
0 0 43.9929 21 50.4435 LiftProj:4 202 12.79%
0 0 44.0244 22 50.4435 LiftProj:7 206 12.73%
0 0 44.1783 23 50.4435 LiftProj:8 219 12.42%
0 0 44.1839 23 50.4435 LiftProj:8 221 12.41%
0 0 44.2645 25 50.4435 LiftProj:9 235 12.25%
0 0 44.4004 22 50.4435 LiftProj:6 247 11.98%
0 0 44.4223 24 50.4435 LiftProj:7 254 11.94%
0 0 44.5525 23 50.4435 LiftProj:7 265 11.68%
0 0 44.6151 25 50.4435 LiftProj:9 277 11.55%
0 0 44.6347 25 50.4435 LiftProj:9 284 11.52%
0 0 44.7379 23 50.4435 LiftProj:11 300 11.31%
0 0 44.8043 24 50.4435 LiftProj:11 311 11.18%
0 0 44.9275 23 50.4435 LiftProj:10 328 10.94%
0 0 44.9717 24 50.4435 LiftProj:10 337 10.85%
0 0 45.0635 23 50.4435 LiftProj:10 351 10.67%
0 0 45.1842 24 50.4435 LiftProj:13 369 10.43%
0 0 45.3642 20 50.4435 LiftProj:10 391 10.07%
0 0 45.4119 21 50.4435 LiftProj:8 400 9.97%
0 0 45.4527 22 50.4435 LiftProj:8 416 9.89%
0 0 45.4709 22 50.4435 LiftProj:12 426 9.86%
0 0 45.7047 20 50.4435 LiftProj:10 446 9.39%
0 0 45.7328 21 50.4435 LiftProj:9 458 9.34%
0 0 45.7857 22 50.4435 LiftProj:9 472 9.23%
0 0 45.8349 23 50.4435 LiftProj:12 486 9.14%
0 0 45.8760 20 50.4435 LiftProj:8 502 9.05%
0 0 45.9000 21 50.4435 LiftProj:7 510 9.01%
0 0 45.9338 22 50.4435 LiftProj:7 519 8.94%
0 0 46.0837 22 50.4435 LiftProj:10 535 8.64%
0 0 46.1748 23 50.4435 LiftProj:9 546 8.46%
0 0 46.3033 24 50.4435 LiftProj:7 567 8.21%
0 0 46.4427 23 50.4435 LiftProj:7 587 7.93%
0 0 46.5344 23 50.4435 LiftProj:9 603 7.75%
0 0 46.6834 23 50.4435 LiftProj:8 629 7.45%
0 0 46.7012 22 50.4435 LiftProj:8 640 7.42%
0 0 46.7327 24 50.4435 LiftProj:7 651 7.36%
0 0 46.8581 21 50.4435 LiftProj:8 669 7.11%
0 0 46.9442 24 50.4435 LiftProj:7 684 6.94%
0 0 46.9561 24 50.4435 LiftProj:6 688 6.91%
0+ 0 nan nan 49.2391 46.9561 nan 4.64%
0 2 47.6763 11 49.2391 47.6782 688 3.17%
CPXPARAM_MIP_Cuts_LiftProj 30
7
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 115.1924 0.0000 nan 100.00%
0+ 0 nan nan 81.9438 0.0000 nan 100.00%
0 0 0.0000 23 81.9438 0.0000 124 100.00%
0+ 0 nan nan 22.7644 0.0000 nan 100.00%
0 0 0.0000 15 22.7644 LiftProj:1 128 100.00%
0+ 0 nan nan 13.2997 0.0000 nan 100.00%
0 0 0.0000 14 13.2997 LiftProj:7 151 100.00%
0+ 0 nan nan 12.8927 0.0000 nan 100.00%
0 0 0.0000 16 12.8927 LiftProj:7 164 100.00%
0+ 0 nan nan 12.3317 0.0000 nan 100.00%
0+ 0 nan nan 10.6693 0.0000 nan 100.00%
0 2 0.0000 14 10.6693 0.0000 164 100.00%
CPXPARAM_MIP_Cuts_LiftProj 1
8
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 131.6037 0.0000 nan 100.00%
0+ 0 nan nan 111.2422 0.0000 nan 100.00%
0 0 56.1710 14 111.2422 56.1710 148 49.51%
0+ 0 nan nan 111.0462 56.1710 nan 49.42%
0 0 56.1710 18 111.0462 LiftProj:6 162 49.42%
0 0 56.1710 18 111.0462 LiftProj:5 172 49.42%
0+ 0 nan nan 103.6089 56.1710 nan 45.79%
0+ 0 nan nan 83.7083 56.1710 nan 32.90%
0 2 56.1710 15 83.7083 56.1710 172 32.90%
CPXPARAM_MIP_Cuts_LiftProj 6
9
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 131.6037 0.0000 nan 100.00%
0+ 0 nan nan 111.2422 0.0000 nan 100.00%
0 0 0.0000 28 111.2422 0.0000 121 100.00%
0+ 0 nan nan 69.1407 0.0000 nan 100.00%
0 0 0.0000 23 69.1407 LiftProj:1 129 100.00%
0+ 0 nan nan 48.2259 0.0000 nan 100.00%
0 0 0.0000 23 48.2259 LiftProj:7 143 100.00%
0 0 0.0000 24 48.2259 LiftProj:10 183 100.00%
0+ 0 nan nan 40.7399 0.0000 nan 100.00%
0 2 0.0000 24 40.7399 0.0000 183 100.00%
CPXPARAM_MIP_Cuts_LiftProj 4
10
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 131.6037 0.0000 nan 100.00%
0+ 0 nan nan 99.6733 0.0000 nan 100.00%
0 0 41.1710 14 99.6733 41.1710 157 58.69%
0 0 41.1710 17 99.6733 LiftProj:7 172 58.69%
0 0 41.1839 22 99.6733 LiftProj:11 188 58.68%
0 0 41.2357 22 99.6733 LiftProj:8 198 58.63%
0 0 41.9116 24 99.6733 LiftProj:15 227 57.95%
0 0 42.6757 22 99.6733 LiftProj:12 245 57.18%
0 0 43.0628 21 99.6733 LiftProj:15 263 56.80%
0 0 43.4285 24 99.6733 LiftProj:14 275 56.43%
0 0 43.5294 26 99.6733 LiftProj:11 284 56.33%
0 0 43.9681 24 99.6733 LiftProj:17 303 55.89%
0 0 44.1980 28 99.6733 LiftProj:13 326 55.66%
0 0 44.7170 28 99.6733 LiftProj:11 354 55.14%
0 0 45.0224 25 99.6733 LiftProj:12 372 54.83%
0 0 45.4222 26 99.6733 LiftProj:13 393 54.43%
0 0 45.5178 28 99.6733 LiftProj:15 408 54.33%
0 0 45.7335 27 99.6733 LiftProj:13 436 54.12%
0 0 45.9509 28 99.6733 LiftProj:14 457 53.90%
0 0 46.2915 27 99.6733 LiftProj:17 477 53.56%
0 0 46.4826 27 99.6733 LiftProj:16 499 53.37%
0 0 46.8007 26 99.6733 LiftProj:14 515 53.05%
0 0 47.3141 28 99.6733 LiftProj:15 548 52.53%
0 0 47.5685 30 99.6733 LiftProj:13 571 52.28%
0 0 47.6306 32 99.6733 LiftProj:13 589 52.21%
0 0 47.7856 28 99.6733 LiftProj:14 612 52.06%
0 0 47.8780 32 99.6733 LiftProj:14 631 51.97%
0+ 0 nan nan 99.3808 47.8780 nan 51.82%
0 0 48.0008 32 99.3808 LiftProj:10 656 51.70%
0 0 48.0249 32 99.3808 LiftProj:15 663 51.68%
0+ 0 nan nan 94.4382 48.0249 nan 49.15%
0 0 48.2006 29 94.4382 LiftProj:13 687 48.96%
0 0 48.2600 32 94.4382 LiftProj:16 702 48.90%
0+ 0 nan nan 84.9732 48.2600 nan 43.21%
0 0 48.3328 30 84.9732 LiftProj:13 723 43.12%
0 0 48.3951 31 84.9732 LiftProj:12 736 43.05%
0 0 48.4288 32 84.9732 LiftProj:10 748 43.01%
0 0 48.5895 30 84.9732 LiftProj:12 776 42.82%
0 0 48.6373 32 84.9732 LiftProj:14 793 42.76%
0 0 48.7047 31 84.9732 LiftProj:9 812 42.68%
0 0 48.8379 30 84.9732 LiftProj:14 834 42.53%
0 0 48.9670 31 84.9732 LiftProj:12 851 42.37%
0+ 0 nan nan 84.0135 48.9670 nan 41.72%
0 0 48.9804 32 84.0135 LiftProj:12 857 41.70%
0+ 0 nan nan 71.2606 48.9804 nan 31.27%
0 2 48.9804 31 71.2606 48.9836 857 31.26%
CPXPARAM_MIP_Cuts_LiftProj 37
11
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 131.6037 0.0000 nan 100.00%
0+ 0 nan nan 99.6733 0.0000 nan 100.00%
0 0 0.0000 23 99.6733 0.0000 120 100.00%
0+ 0 nan nan 65.2931 0.0000 nan 100.00%
0 0 0.0000 19 65.2931 LiftProj:1 125 100.00%
0+ 0 nan nan 37.9154 0.0000 nan 100.00%
0 0 0.0000 20 37.9154 LiftProj:14 150 100.00%
0+ 0 nan nan 36.8644 0.0000 nan 100.00%
0+ 0 nan nan 27.8632 0.0000 nan 100.00%
0 2 0.0000 18 27.8632 0.0000 150 100.00%
CPXPARAM_MIP_Cuts_LiftProj 1
12
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 110.3567 0.0000 nan 100.00%
0+ 0 nan nan 96.6816 0.0000 nan 100.00%
0 0 34.1191 21 96.6816 34.1191 158 64.71%
0 0 34.1191 19 96.6816 LiftProj:5 174 64.71%
0+ 0 nan nan 86.7550 34.1191 nan 60.67%
0 0 34.1266 30 86.7550 LiftProj:8 188 60.66%
0+ 0 nan nan 77.3444 34.1266 nan 55.88%
0 0 34.6494 26 77.3444 LiftProj:12 207 55.20%
0 0 34.8023 26 77.3444 LiftProj:9 216 55.00%
0+ 0 nan nan 68.2807 34.8023 nan 49.03%
0 0 35.0522 27 68.2807 LiftProj:12 231 48.66%
0 0 35.1266 29 68.2807 LiftProj:13 247 48.56%
0 0 35.5692 28 68.2807 LiftProj:17 266 47.91%
0 0 35.7636 26 68.2807 LiftProj:17 275 47.62%
0 0 36.1544 29 68.2807 LiftProj:16 315 47.05%
0 0 36.2951 29 68.2807 LiftProj:17 332 46.84%
0 0 36.4926 30 68.2807 LiftProj:17 352 46.56%
0 0 37.3286 33 68.2807 LiftProj:19 384 45.33%
0 0 37.7650 30 68.2807 LiftProj:19 412 44.69%
0 0 37.9287 35 68.2807 LiftProj:17 430 44.45%
0 0 38.2112 29 68.2807 LiftProj:15 453 44.04%
0 0 38.6566 33 68.2807 LiftProj:16 488 43.39%
0 0 38.7668 34 68.2807 LiftProj:18 502 43.22%
0 0 38.9116 35 68.2807 LiftProj:15 525 43.01%
0 0 38.9727 35 68.2807 LiftProj:20 538 42.92%
0 0 39.0647 35 68.2807 LiftProj:15 553 42.79%
0 0 39.2005 34 68.2807 LiftProj:19 580 42.59%
0 0 39.3134 36 68.2807 LiftProj:13 602 42.42%
0 0 39.3952 37 68.2807 LiftProj:16 623 42.30%
0 0 39.7471 34 68.2807 LiftProj:16 657 41.79%
0 0 39.8957 36 68.2807 LiftProj:14 679 41.57%
0 0 39.9808 36 68.2807 LiftProj:21 693 41.45%
0 0 40.1065 37 68.2807 LiftProj:14 715 41.26%
0 0 40.2719 38 68.2807 LiftProj:12 739 41.02%
0 0 40.3509 36 68.2807 LiftProj:14 763 40.90%
0 0 40.6623 38 68.2807 LiftProj:16 795 40.45%
0 0 40.7324 35 68.2807 LiftProj:15 809 40.35%
0 0 40.7879 36 68.2807 LiftProj:13 825 40.26%
0 0 41.0504 37 68.2807 LiftProj:13 849 39.88%
0 0 41.1090 39 68.2807 LiftProj:10 868 39.79%
0 0 41.2608 37 68.2807 LiftProj:12 899 39.57%
0 0 41.3077 38 68.2807 LiftProj:12 917 39.50%
0 0 41.3356 38 68.2807 LiftProj:8 925 39.46%
0 0 41.3806 37 68.2807 LiftProj:8 939 39.40%
0 0 41.4105 38 68.2807 LiftProj:14 951 39.35%
0 0 41.4321 39 68.2807 LiftProj:7 969 39.32%
0 0 41.4535 38 68.2807 LiftProj:8 980 39.29%
0 0 41.4699 39 68.2807 LiftProj:8 990 39.27%
0 0 41.4898 38 68.2807 LiftProj:5 1000 39.24%
0 0 41.5001 39 68.2807 LiftProj:9 1012 39.22%
0+ 0 nan nan 66.7931 41.5001 nan 37.87%
0 2 41.5001 39 66.7931 41.5005 1012 37.87%
CPXPARAM_MIP_Cuts_LiftProj 49
13
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 110.3567 0.0000 nan 100.00%
0+ 0 nan nan 96.6816 0.0000 nan 100.00%
0 0 0.0000 27 96.6816 0.0000 127 100.00%
0+ 0 nan nan 76.3632 0.0000 nan 100.00%
0+ 0 nan nan 70.4959 0.0000 nan 100.00%
0+ 0 nan nan 65.6571 0.0000 nan 100.00%
0+ 0 nan nan 53.6577 0.0000 nan 100.00%
0 2 0.0000 23 53.6577 0.0000 127 100.00%
CPXPARAM_MIP_Cuts_LiftProj 0
14
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 110.3567 0.0000 nan 100.00%
0+ 0 nan nan 82.1268 0.0000 nan 100.00%
0 0 31.1191 14 82.1268 31.1191 165 62.11%
0+ 0 nan nan 72.3622 31.1191 nan 57.00%
0 0 31.1191 12 72.3622 LiftProj:2 172 57.00%
0+ 0 nan nan 63.2313 31.1191 nan 50.79%
0 0 31.1191 16 63.2313 LiftProj:8 185 50.79%
0 0 31.5886 22 63.2313 LiftProj:8 202 50.04%
0 0 31.8244 22 63.2313 LiftProj:11 208 49.67%
0 0 31.9913 21 63.2313 LiftProj:8 215 49.41%
0 0 32.4023 24 63.2313 LiftProj:9 235 48.76%
0 0 32.8261 24 63.2313 LiftProj:10 251 48.09%
0 0 33.5944 22 63.2313 LiftProj:17 282 46.87%
0 0 34.1132 21 63.2313 LiftProj:12 301 46.05%
0 0 34.4096 26 63.2313 LiftProj:16 316 45.58%
0 0 35.0849 24 63.2313 LiftProj:12 352 44.51%
0 0 35.2798 25 63.2313 LiftProj:12 366 44.21%
0 0 35.6946 28 63.2313 LiftProj:13 388 43.55%
0 0 35.8331 23 63.2313 LiftProj:14 404 43.33%
0 0 35.9468 28 63.2313 LiftProj:14 417 43.15%
0 0 36.1446 32 63.2313 LiftProj:12 435 42.84%
0 0 36.3040 29 63.2313 LiftProj:13 454 42.59%
0 0 36.5086 30 63.2313 LiftProj:12 475 42.26%
0 0 36.8309 30 63.2313 LiftProj:11 495 41.75%
0 0 37.2409 30 63.2313 LiftProj:12 530 41.10%
0 0 37.5258 28 63.2313 LiftProj:14 558 40.65%
0 0 37.7307 29 63.2313 LiftProj:14 581 40.33%
0 0 38.0214 30 63.2313 LiftProj:23 614 39.87%
0 0 38.0893 31 63.2313 LiftProj:10 634 39.76%
0 0 38.3311 30 63.2313 LiftProj:12 659 39.38%
0 0 38.3769 32 63.2313 LiftProj:9 679 39.31%
0 0 38.6579 32 63.2313 LiftProj:13 706 38.86%
0 0 38.7371 32 63.2313 LiftProj:7 721 38.74%
0 0 38.8314 30 63.2313 LiftProj:11 742 38.59%
0 0 38.8444 34 63.2313 LiftProj:8 752 38.57%
0 0 38.9013 32 63.2313 LiftProj:9 770 38.48%
0 0 38.9887 31 63.2313 LiftProj:8 798 38.34%
0 0 39.0226 33 63.2313 LiftProj:11 811 38.29%
0 0 39.1373 30 63.2313 LiftProj:9 837 38.10%
0 0 39.1575 32 63.2313 LiftProj:9 854 38.07%
0 0 39.1828 32 63.2313 LiftProj:9 874 38.03%
0 0 39.2671 32 63.2313 LiftProj:9 899 37.90%
0 0 39.3589 32 63.2313 LiftProj:12 920 37.75%
0 0 39.4663 32 63.2313 LiftProj:8 939 37.58%
0 0 39.5408 33 63.2313 LiftProj:11 960 37.47%
0 0 39.5466 32 63.2313 LiftProj:8 964 37.46%
0+ 0 nan nan 47.8786 39.5466 nan 17.40%
0 2 39.7016 28 47.8786 39.7057 964 17.07%
CPXPARAM_MIP_Cuts_LiftProj 40
15
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 110.3567 0.0000 nan 100.00%
0+ 0 nan nan 82.1268 0.0000 nan 100.00%
0 0 0.0000 23 82.1268 0.0000 113 100.00%
0+ 0 nan nan 49.7602 0.0000 nan 100.00%
0+ 0 nan nan 39.6624 0.0000 nan 100.00%
0+ 0 nan nan 24.8381 0.0000 nan 100.00%
0 2 0.0000 18 24.8381 0.0000 113 100.00%
CPXPARAM_MIP_Cuts_LiftProj 0
16
Node Left Objective IInf Best_Integer Best_Bound ItCnt Gap
0+ 0 nan nan 109.2984 0.0000 nan 100.00%
0+ 0 nan nan 97.6971 0.0000 nan 100.00%
0 0 41.5886 15 97.6971 41.5886 169 57.43%
0+ 0 nan nan 88.2052 41.5886 nan 52.85%
0 0 41.5886 16 88.2052 LiftProj:9 184 52.85%
0+ 0 nan nan 72.8781 41.5886 nan 42.93%
0 0 41.5886 19 72.8781 LiftProj:8 196 42.93%
0+ 0 nan nan 71.2829 41.5886 nan 41.66%
0+ 0 nan nan 64.7012 41.5886 nan 35.72%
0 2 41.5886 19 64.7012 41.6445 196 35.64%
CPXPARAM_MIP_Cuts_LiftProj 14
17
